Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
12,,BTCZE10906198401,MORAVEC Ondrej,CZE,0+0+0+1,1,49:56.9,,,,+1:53.1,0,27.0,1:57.3,+31.9,22,3:05.0,+29.4,36,45:51.9,+2:40.5,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
13,,BTNOR12907198801,BOE Tarjei,NOR,0+0+0+2,2,50:05.3,,,,+2:01.5,0,68.0,2:11.4,+46.0,65,3:19.8,+44.2,13,44:45.5,+1:34.1,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
14,,BTCAN10611199001,GOW Scott,CAN,0+0+0+1,1,50:06.3,,,,+2:02.5,0,9.0,1:48.7,+23.3,16,3:01.9,+26.3,44,46:04.4,+2:53.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
15,,BTSLO10901198601,BAUER Klemen,SLO,0+2+0+0,2,50:07.0,,,,+2:03.2,0,999.0,1:59.6,+34.2,26,3:07.0,+31.4,19,45:00.0,+1:48.6,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
16,,BTRUS10208199101,BABIKOV Anton,OAR,0+0+1+0,1,50:08.0,,,,+2:04.2,0,46.0,2:03.2,+37.8,29,3:07.6,+32.0,42,46:00.4,+2:49.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
17,,BTAUT10911198601,EBERHARD Julian,AUT,1+1+0+1,3,50:15.6,,,,+2:11.8,0,77.0,2:16.8,+51.4,72,3:25.2,+49.6,3,43:50.4,+39.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
18,,BTRUS12802198801,BOCHARNIKOV Sergey,BLR,0+0+0+1,1,50:25.3,,,,+2:21.5,0,14.0,1:50.1,+24.7,19,3:02.8,+27.2,51,46:22.5,+3:11.1,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
19,,BTBUL11703198701,ILIEV Vladimir,BUL,0+1+1+1,3,50:25.9,,,,+2:22.1,0,999.0,2:05.1,+39.7,51,3:15.0,+39.4,6,44:10.9,+59.5,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
20,,BTRUS10302198801,LAPSHIN Timofei,KOR,0+1+0+0,1,50:28.6,,,,+2:24.8,0,1.0,1:25.4,0.0,1,2:35.6,0.0,62,46:53.0,+3:41.6,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
21,,BTGER11803198701,PEIFFER Arnd,GER,0+0+3+0,3,50:29.6,,,,+2:25.8,0,999.0,1:59.6,+34.2,35,3:09.4,+33.8,9,44:20.2,+1:08.8,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
22,,BTCAN10411198601,GREEN Brendan,CAN,0+0+0+1,1,50:30.4,,,,+2:26.6,0,43.0,2:00.8,+35.4,31,3:08.9,+33.3,48,46:21.5,+3:10.1,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
23,,BTFRA10207199101,GUIGONNAT Antonin,FRA,0+2+0+0,2,50:33.5,,,,+2:29.7,0,52.0,2:04.7,+39.3,55,3:15.7,+40.1,28,45:17.8,+2:06.4,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
24,,BTSWE10310199201,NELIN Jesper,SWE,0+0+0+3,3,50:37.1,,,,+2:33.3,0,25.0,1:57.1,+31.7,30,3:07.9,+32.3,10,44:29.2,+1:17.8,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
25,,BTBUL11606198701,ANEV Krasimir,BUL,0+0+0+1,1,50:41.8,,,,+2:38.0,0,70.0,2:12.9,+47.5,71,3:24.0,+48.4,47,46:17.8,+3:06.4,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
26,,BTCAN12803199301,GOW Christian,CAN,1+0+0+1,2,51:01.0,,,,+2:57.2,0,999.0,1:52.2,+26.8,22,3:05.0,+29.4,39,45:56.0,+2:44.6,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
27,,BTFRA10312199101,DESTHIEUX Simon,FRA,0+2+1+1,4,51:03.6,,,,+2:59.8,0,36.0,1:59.9,+34.5,33,3:09.1,+33.5,4,43:54.5,+43.1,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
28,,BTRUS13103199301,ELISEEV Matvei,OAR,0+2+0+1,3,51:07.1,,,,+3:03.3,0,21.0,1:55.1,+29.7,10,2:58.2,+22.6,23,45:08.9,+1:57.5,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
29,,BTUKR12212199301,TYSHCHENKO Artem,UKR,0+0+0+0,0,51:15.2,,,,+3:11.4,0,12.0,1:49.5,+24.1,15,3:01.1,+25.5,80,48:14.1,+5:02.7,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
30,,BTBLR11507198801,CHEPELIN Vladimir,BLR,1+0+1+1,3,51:27.9,,,,+3:24.1,0,56.0,2:06.8,+41.4,61,3:18.2,+42.6,24,45:09.7,+1:58.3,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
31,,BTRUS11105198501,SIEMAKOV Volodymyr,UKR,0+1+0+0,1,51:32.1,,,,+3:28.3,0,63.0,2:08.8,+43.4,56,3:16.3,+40.7,69,47:15.8,+4:04.4,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
32,,BTEST11909199201,ERMITS Kalev,EST,1+0+1+0,2,51:43.6,,,,+3:39.8,0,57.0,2:07.1,+41.7,54,3:15.4,+39.8,53,46:28.2,+3:16.8,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
33,,BTPOL12008199101,GUZIK Grzegorz,POL,0+0+1+1,2,51:51.8,,,,+3:48.0,0,82.0,2:24.6,+59.2,82,3:36.1,+1:00.5,46,46:15.7,+3:04.3,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
34,,BTSVK11005198301,KAZAR Matej,SVK,0+1+1+0,2,51:52.4,,,,+3:48.6,0,999.0,2:05.1,+39.7,57,3:16.8,+41.2,58,46:35.6,+3:24.2,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
35,,BTSLO12201199401,DOVZAN Miha,SLO,1+0+0+1,2,51:54.2,,,,+3:50.4,0,41.0,2:00.4,+35.0,38,3:10.6,+35.0,61,46:43.6,+3:32.2,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
36,,BTGER11411198801,SCHEMPP Simon,GER,2+2+0+0,4,51:54.8,,,,+3:51.0,0,19.0,1:53.1,+27.7,18,3:02.6,+27.0,16,44:52.2,+1:40.8,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
37,,BTROU10405199301,BUTA George,ROU,0+0+1+0,1,51:55.6,,,,+3:51.8,0,35.0,1:59.8,+34.4,33,3:09.1,+33.5,76,47:46.5,+4:35.1,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
38,,BTSWE10809199501,PONSILUOMA Martin,SWE,2+0+0+0,2,51:56.6,,,,+3:52.8,0,999.0,1:46.7,+21.3,6,2:56.7,+21.1,64,46:59.9,+3:48.5,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
39,,BTBLR11012199501,VARABEI Maksim,BLR,0+2+0+1,3,52:01.3,,,,+3:57.5,0,61.0,2:08.1,+42.7,61,3:18.2,+42.6,33,45:43.1,+2:31.7,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
40,,BTITA10712199201,MONTELLO Giuseppe,ITA,1+1+0+1,3,52:01.9,,,,+3:58.1,0,42.0,2:00.6,+35.2,26,3:07.0,+31.4,37,45:54.9,+2:43.5,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
41,,BTUSA10302198201,BURKE Tim,USA,1+1+0+2,4,52:05.7,,,,+4:01.9,0,30.0,1:58.9,+33.5,20,3:03.6,+28.0,21,45:02.1,+1:50.7,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
42,,BTLAT10912198901,MUIZNIEKS Oskars,LAT,0+2+0+1,3,52:06.0,,,,+4:02.2,0,58.0,2:07.3,+41.9,52,3:15.1,+39.5,35,45:50.9,+2:39.5,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
43,,BTBUL12703199201,GERDZHIKOV Dimitar,BUL,2+0+1+0,3,52:12.0,,,,+4:08.2,0,999.0,2:09.3,+43.9,57,3:16.8,+41.2,38,45:55.2,+2:43.8,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
44,,BTUSA10806199501,DOHERTY Sean,USA,2+0+1+0,3,52:25.6,,,,+4:21.8,0,999.0,1:59.6,+34.2,21,3:03.9,+28.3,49,46:21.7,+3:10.3,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
45,,BTCZE10302198301,SLESINGR Michal,CZE,0+3+0+1,4,52:35.5,,,,+4:31.7,0,55.0,2:05.9,+40.5,50,3:14.0,+38.4,29,45:21.5,+2:10.1,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
46,,BTUKR13004198701,PRYMA Artem,UKR,1+2+0+1,4,52:36.5,,,,+4:32.7,0,26.0,1:57.2,+31.8,42,3:11.4,+35.8,30,45:25.1,+2:13.7,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
47,,BTFRA11305199201,FINELLO Jeremy,SUI,0+1+0+2,3,52:37.5,,,,+4:33.7,0,72.0,2:15.0,+49.6,73,3:27.0,+51.4,45,46:10.5,+2:59.1,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
48,,BTFIN11909199101,GRONMAN Tuomas,FIN,0+2+0+1,3,52:44.1,,,,+4:40.3,0,20.0,1:53.6,+28.2,24,3:05.7,+30.1,60,46:38.4,+3:27.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
49,,BTSUI12206199001,DOLDER Mario,SUI,0+1+0+2,3,52:46.5,,,,+4:42.7,0,45.0,2:03.0,+37.6,48,3:13.5,+37.9,56,46:33.0,+3:21.6,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
50,,BTITA10611198901,WINDISCH Dominik,ITA,2+0+3+0,5,52:54.3,,,,+4:50.5,0,23.0,1:56.8,+31.4,8,2:57.5,+21.9,17,44:56.8,+1:45.4,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
51,,BTUSA11506198101,BAILEY Lowell,USA,2+1+0+1,4,52:56.8,,,,+4:53.0,0,13.0,1:50.0,+24.6,11,2:58.3,+22.7,40,45:58.5,+2:47.1,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
52,,BTBLR11005199301,YALIOTNAU Raman,BLR,1+2+1+1,5,52:57.6,,,,+4:53.8,0,24.0,1:57.0,+31.6,37,3:09.8,+34.2,15,44:47.8,+1:36.4,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
53,,BTUKR12807198801,SEMENOV Sergii,UKR,1+0+1+1,3,52:57.9,,,,+4:54.1,0,999.0,1:46.7,+21.3,7,2:57.0,+21.4,66,47:00.9,+3:49.5,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
54,,BTFRA11111199101,CLAUDE Florent,BEL,0+0+0+2,2,53:03.2,,,,+4:59.4,0,999.0,2:09.3,+43.9,70,3:23.8,+48.2,74,47:39.4,+4:28.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
55,,BTROU12710198901,PUCHIANU Cornel,ROU,0+2+0+2,4,53:12.1,,,,+5:08.3,0,44.0,2:02.1,+36.7,46,3:13.3,+37.7,41,45:58.8,+2:47.4,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
56,,BTITA12908199101,BORMOLINI Thomas,ITA,0+1+2+1,4,53:26.6,,,,+5:22.8,0,73.0,2:15.3,+49.9,69,3:23.1,+47.5,43,46:03.5,+2:52.1,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
57,,BTAUT11201198501,EBERHARD Tobias,AUT,1+1+0+2,4,53:33.6,,,,+5:29.8,0,999.0,2:00.1,+34.7,41,3:11.2,+35.6,50,46:22.4,+3:11.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
58,,BTGER11911199101,KUEHN Johannes,GER,1+1+1+3,6,53:36.6,,,,+5:32.8,0,81.0,2:21.2,+55.8,77,3:29.6,+54.0,5,44:07.0,+55.6,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
59,,BTLAT12705198801,RASTORGUJEVS Andrejs,LAT,1+1+3+1,6,53:41.8,,,,+5:38.0,0,76.0,2:16.7,+51.3,76,3:27.4,+51.8,7,44:14.4,+1:03.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
60,,BTNOR11102198801,BIRKELAND Lars Helge,NOR,2+1+1+0,4,53:46.8,,,,+5:43.0,0,2.0,1:34.5,+9.1,2,2:46.8,+11.2,65,47:00.0,+3:48.6,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
61,,BTKAZ11604199301,BRAUN Maxim,KAZ,0+1+0+1,2,53:50.7,,,,+5:46.9,0,22.0,1:56.2,+30.8,28,3:07.3,+31.7,85,48:43.4,+5:32.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
62,,BTKAZ11101199401,PODKORYTOV Vassiliy,KAZ,1+0+1+0,2,53:52.5,,,,+5:48.7,0,75.0,2:15.9,+50.5,79,3:30.5,+54.9,83,48:22.0,+5:10.6,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
63,,BTITA13009198901,HOFER Lukas,ITA,1+2+1+1,5,53:54.1,,,,+5:50.3,0,62.0,2:08.2,+42.8,57,3:16.8,+41.2,31,45:37.3,+2:25.9,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
64,,BTJPN11705198801,TACHIZAKI Mikito,JPN,0+1+2+0,3,54:11.5,,,,+6:07.7,0,29.0,1:58.2,+32.8,44,3:12.1,+36.5,78,47:59.4,+4:48.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
65,,BTEST10210199401,ZAHKNA Rene,EST,1+1+1+1,4,54:20.1,,,,+6:16.3,0,11.0,1:49.4,+24.0,13,3:00.7,+25.1,71,47:19.4,+4:08.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
66,,BTUSA11705198901,NORDGREN Leif,USA,1+1+3+0,5,54:31.1,,,,+6:27.3,0,8.0,1:47.8,+22.4,9,2:58.1,+22.5,56,46:33.0,+3:21.6,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
67,,BTCZE11802199401,VACLAVIK Adam,CZE,0+4+1+1,6,54:31.7,,,,+6:27.9,0,67.0,2:11.2,+45.8,64,3:19.3,+43.7,25,45:12.4,+2:01.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
68,,BTEST12507198301,KOIV Kauri,EST,0+0+0+3,3,54:36.4,,,,+6:32.6,0,85.0,2:33.5,+1:08.1,85,3:46.0,+1:10.4,77,47:50.4,+4:39.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
69,,BTROU11109199301,POP Gheorghe,ROU,2+0+1+0,3,54:40.1,,,,+6:36.3,0,80.0,2:20.2,+54.8,83,3:38.1,+1:02.5,79,48:02.0,+4:50.6,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
70,,BTEST11404197801,LESSING Roland,EST,0+1+2+1,4,54:46.0,,,,+6:42.2,0,78.0,2:16.9,+51.5,74,3:27.3,+51.7,70,47:18.7,+4:07.3,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
71,,BTBUL10109199301,SINAPOV Anton,BUL,0+2+0+3,5,54:48.4,,,,+6:44.6,0,999.0,2:07.8,+42.4,66,3:20.1,+44.5,54,46:28.3,+3:16.9,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
72,,BTKAZ12704199301,KHAMITGATIN Timur,KAZ,0+2+0+0,2,54:52.7,,,,+6:48.9,0,28.0,1:57.6,+32.2,40,3:11.1,+35.5,86,49:41.6,+6:30.2,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
73,,BTFIN10202199101,HIIDENSALO Olli,FIN,0+1+3+1,5,54:57.6,,,,+6:53.8,0,999.0,2:07.8,+42.4,68,3:21.4,+45.8,59,46:36.2,+3:24.8,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
74,,BTROM10606198901,FAUR Remus,ROU,0+0+0+4,4,55:01.5,,,,+6:57.7,0,69.0,2:12.6,+47.2,67,3:20.9,+45.3,75,47:40.6,+4:29.2,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
75,,BTGER10405198301,ROESCH Michael,BEL,0+3+0+2,5,55:10.1,,,,+7:06.3,0,999.0,1:52.2,+26.8,25,3:06.6,+31.0,67,47:03.5,+3:52.1,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
76,,BTFIN12501199601,SEPPALA Tero,FIN,0+2+2+2,6,55:10.8,,,,+7:07.0,0,79.0,2:17.1,+51.7,74,3:27.3,+51.7,34,45:43.5,+2:32.1,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
77,,BTFRA11107199501,JACQUELIN Emilien,FRA,2+2+2+1,7,55:26.1,,,,+7:22.3,0,999.0,2:00.1,+34.7,39,3:10.7,+35.1,26,45:15.4,+2:04.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
78,,BTLTU10105199001,KAUKENAS Tomas,LTU,0+2+1+3,6,55:38.4,,,,+7:34.6,0,31.0,1:59.0,+33.6,32,3:09.0,+33.4,55,46:29.4,+3:18.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
79,,BTPOL11906199101,NEDZA-KUBINIEC Andrzej,POL,2+1+1+1,5,55:39.9,,,,+7:36.1,0,10.0,1:48.8,+23.4,13,3:00.7,+25.1,73,47:39.2,+4:27.8,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
80,,BTSLO12202199601,DRINOVEC Mitja,SLO,2+1+2+0,5,56:06.4,,,,+8:02.6,0,84.0,2:30.3,+1:04.9,84,3:40.0,+1:04.4,72,47:26.4,+4:15.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
81,,BTCAN12512198501,SMITH Nathan,CAN,0+1+4+0,5,56:15.7,,,,+8:11.9,0,7.0,1:47.6,+22.2,12,2:58.8,+23.2,81,48:16.9,+5:05.5,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
82,,BTLTU12811199201,STROLIA Vytautas,LTU,0+2+1+3,6,56:27.0,,,,+8:23.2,0,48.0,2:04.2,+38.8,52,3:15.1,+39.5,68,47:11.9,+4:00.5,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
83,,BTKAZ11803199501,VITENKO Vladislav,KAZ,2+2+1+2,7,57:11.3,,,,+9:07.5,0,40.0,2:00.2,+34.8,60,3:16.9,+41.3,63,46:54.4,+3:43.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
84,,BTSVK12508198701,OTCENAS Martin,SVK,1+2+0+2,5,57:16.0,,,,+9:12.2,0,86.0,2:35.4,+1:10.0,86,3:53.6,+1:18.0,84,48:22.4,+5:11.0,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
85,,BTSVK12804199201,SIMA Michal,SVK,1+1+2+2,6,57:52.3,,,,+9:48.5,0,74.0,2:15.4,+50.0,80,3:31.3,+55.7,82,48:21.0,+5:09.6,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
86,,BTSVK12308199001,HASILLA Tomas,SVK,3+1+3+2,9,58:55.2,,,,+10:51.4,0,71.0,2:14.3,+48.9,78,3:29.7,+54.1,52,46:25.5,+3:14.1,BT1718SWRLOG__SMIN,BT1718SWRLOG__,PyeongChang,Men 20km Individual,2018-02-15,1718,Male
1,,BTRUS22808198401,KUZMINA Anastasiya,SVK,0+0+0+1,1,35:23.0,,,,0.0,0,17.0,2:07.9,+34.6,13,3:14.2,+26.4,1,31:06.4,0.0,BT1718SWRLOG__SWMS,BT1718SWRLOG__,PyeongChang,Women 12.5km Mass Start,2018-02-17,1718,Female
2,,BTBLR20308198602,DOMRACHEVA Darya,BLR,0+0+1+0,1,35:41.8,,,,+18.8,0,999.0,2:15.1,+41.8,17,3:22.7,+34.9,3,31:16.2,+9.8,BT1718SWRLOG__SWMS,BT1718SWRLOG__,PyeongChang,Women 12.5km Mass Start,2018-02-17,1718,Female
3,,BTNOR22105199001,ECKHOFF Tiril,NOR,1+0+1+0,2,35:50.7,,,,+27.7,0,14.0,2:04.9,+31.6,15,3:15.5,+27.7,2,31:15.6,+9.2,BT1718SWRLOG__SWMS,BT1718SWRLOG__,PyeongChang,Women 12.5km Mass Start,2018-02-17,1718,Female
4,,BTITA20402199501,VITTOZZI Lisa,ITA,1+0+0+1,2,36:08.6,,,,+45.6,0,2.0,1:42.7,+9.4,2,2:56.5,+8.7,8,31:48.1,+41.7,BT1718SWRLOG__SWMS,BT1718SWRLOG__,PyeongChang,Women 12.5km Mass Start,2018-02-17,1718,Female
5,,BTSWE20211199501,OEBERG Hanna,SWE,0+0+1+0,1,36:09.5,,,,+46.5,0,13.0,2:01.6,+28.3,7,3:04.1,+16.3,11,32:03.5,+57.1,BT1718SWRLOG__SWMS,BT1718SWRLOG__,PyeongChang,Women 12.5km Mass Start,2018-02-17,1718,Female
6,,BTITA20304199001,WIERER Dorothea,ITA,0+0+0+1,1,36:10.3,,,,+47.3,0,3.0,1:44.4,+11.1,3,2:59.0,+11.2,13,32:08.5,+1:02.1,BT1718SWRLOG__SWMS,BT1718SWRLOG__,PyeongChang,Women 12.5km Mass Start,2018-02-17,1718,Female
7,,BTBLR22703198501,SKARDINO Nadezhda,BLR,0+0+0+0,0,36:10.9,,,,+47.9,0,26.0,2:21.6,+48.3,28,3:34.1,+46.3,10,32:02.4,+56.0,BT1718SWRLOG__SWMS,BT1718SWRLOG__,PyeongChang,Women 12.5km Mass Start,2018-02-17,1718,Female
8,,BTNOR20712199001,ROEISELAND Marte Olsbu,NOR,0+1+0+0,1,36:14.6,,,,+51.6,0,7.0,1:52.6,+19.3,6,3:03.7,+15.9,14,32:10.6,+1:04.2,BT1718SWRLOG__SWMS,BT1718SWRLOG__,PyeongChang,Women 12.5km Mass Start,2018-02-17,1718,Female
9,,BTFRA21906198601,DORIN HABERT Marie,FRA,0+1+0+1,2,36:20.9,,,,+57.9,0,19.0,2:09.1,+35.8,19,3:24.5,+36.7,6,31:32.0,+25.6,BT1718SWRLOG__SWMS,BT1718SWRLOG__,PyeongChang,Women 12.5km Mass Start,2018-02-17,1718,Female
10,,BTFIN21101198301,MAKARAINEN Kaisa,FIN,0+1+0+1,2,36:23.9,,,,+1:00.9,0,28.0,2:22.4,+49.1,27,3:33.6,+45.8,4,31:25.2,+18.8,BT1718SWRLOG__SWMS,BT1718SWRLOG__,PyeongChang,Women 12.5km Mass Start,2018-02-17,1718,Female
11,,BTGER22010198801,HERRMANN-WICK Denise,GER,0+0+2+0,2,36:27.2,,,,+1:04.2,0,27.0,2:22.2,+48.9,26,3:32.1,+44.3,5,31:31.3,+24.9,BT1718SWRLOG__SWMS,BT1718SWRLOG__,PyeongChang,Women 12.5km Mass Start,2018-02-17,1718,Female
12,,BTGER21103199401,PREUSS Franziska,GER,0+0+1+0,1,36:38.9,,,,+1:15.9,0,8.0,1:53.2,+19.9,10,3:07.7,+19.9,18,32:30.8,+1:24.4,BT1718SWRLOG__SWMS,BT1718SWRLOG__,PyeongChang,Women 12.5km Mass Start,2018-02-17,1718,Female
13,,BTSWE22803199001,BRORSSON Mona,SWE,0+0+1+0,1,36:55.3,,,,+1:32.3,0,16.0,2:07.3,+34.0,20,3:25.1,+37.3,19,32:32.5,+1:26.1,BT1718SWRLOG__SWMS,BT1718SWRLOG__,PyeongChang,Women 12.5km Mass Start,2018-02-17,1718,Female
