Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
83,,BTUSA11705198901,NORDGREN Leif,USA,0+3,3,27:31.8,,,,+3:31.4,0,61.0,1:03.4,+22.1,69.0,2:00.6,+45.5,71.0,24:05.6,+2:26.3,BT2122SWRLOG__SMSP,BT2122SWRLOG__,Beijing,Men 10km Sprint,2022-02-12,2122,Male
84,,BTFRA11111199101,CLAUDE Florent,BEL,1+3,4,27:35.1,,,,+3:34.7,0,85.0,1:12.0,+30.7,84.0,2:07.4,+52.3,55.0,23:48.2,+2:08.9,BT2122SWRLOG__SMSP,BT2122SWRLOG__,Beijing,Men 10km Sprint,2022-02-12,2122,Male
85,,BTSVK10808199701,BALOGA Matej,SVK,0+1,1,27:41.3,,,,+3:40.9,0,48.0,1:00.7,+19.4,56.0,1:57.4,+42.3,89.0,25:08.0,+3:28.7,BT2122SWRLOG__SMSP,BT2122SWRLOG__,Beijing,Men 10km Sprint,2022-02-12,2122,Male
86,,BTSLO12808199201,TRSAN Rok,SLO,0+1,1,27:45.7,,,,+3:45.3,0,31.0,56.9,+15.6,53.0,1:57.1,+42.0,90.0,25:13.4,+3:34.1,BT2122SWRLOG__SMSP,BT2122SWRLOG__,Beijing,Men 10km Sprint,2022-02-12,2122,Male
87,,BTSVK11310199901,SKLENARIK Tomas,SVK,1+2,3,27:46.3,,,,+3:45.9,0,49.0,1:00.9,+19.6,50.0,1:56.8,+41.7,80.0,24:31.4,+2:52.1,BT2122SWRLOG__SMSP,BT2122SWRLOG__,Beijing,Men 10km Sprint,2022-02-12,2122,Male
88,,BTEST11909199201,ERMITS Kalev,EST,2+2,4,27:46.4,,,,+3:46.0,0,22.0,54.9,+13.6,35.0,1:52.4,+37.3,72.0,24:07.7,+2:28.4,BT2122SWRLOG__SMSP,BT2122SWRLOG__,Beijing,Men 10km Sprint,2022-02-12,2122,Male
89,,BTROU11705200001,COLTEA George,ROU,1+1,2,27:54.7,,,,+3:54.3,0,80.0,1:09.8,+28.5,81.0,2:05.2,+50.1,87.0,24:54.9,+3:15.6,BT2122SWRLOG__SMSP,BT2122SWRLOG__,Beijing,Men 10km Sprint,2022-02-12,2122,Male
90,,BTLTU10604199801,BANYS Linas,LTU,1+2,3,28:05.8,,,,+4:05.4,0,8.0,48.8,+7.5,19.0,1:47.3,+32.2,88.0,24:55.2,+3:15.9,BT2122SWRLOG__SMSP,BT2122SWRLOG__,Beijing,Men 10km Sprint,2022-02-12,2122,Male
91,,BTBEL10404199601,LAHAYE-GOFFART Tom,BEL,1+0,1,28:15.1,,,,+4:14.7,0,82.0,1:10.2,+28.9,87.0,2:07.9,+52.8,92.0,25:35.6,+3:56.3,BT2122SWRLOG__SMSP,BT2122SWRLOG__,Beijing,Men 10km Sprint,2022-02-12,2122,Male
92,,BTFIN10806199801,HARJULA Tuomas,FIN,0+2,2,28:21.2,,,,+4:20.8,0,42.0,59.6,+18.3,67.0,2:00.2,+45.1,91.0,25:21.8,+3:42.5,BT2122SWRLOG__SMSP,BT2122SWRLOG__,Beijing,Men 10km Sprint,2022-02-12,2122,Male
93,,BTMDA10912199501,MAKAROV Maksim,MDA,2+3,5,29:45.6,,,,+5:45.2,0,28.0,56.3,+15.0,38.0,1:53.0,+37.9,93.0,25:39.2,+3:59.9,BT2122SWRLOG__SMSP,BT2122SWRLOG__,Beijing,Men 10km Sprint,2022-02-12,2122,Male
94,,BTBEL11708200001,BEAUVAIS Cesar,BEL,1+3,4,30:06.8,,,,+6:06.4,0,91.0,1:19.0,+37.7,92.0,2:19.5,+1:04.4,94.0,25:50.5,+4:11.2,BT2122SWRLOG__SMSP,BT2122SWRLOG__,Beijing,Men 10km Sprint,2022-02-12,2122,Male
1,,BTNOR20712199001,ROEISELAND Marte Olsbu,NOR,0+0+1+0,1,34:46.9,,,,0.0,0,12.0,2:08.6,+21.4,11.0,4:16.5,+18.2,7.0,29:30.7,+29.6,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
2,,BTSWE22602199901,OEBERG Elvira,SWE,0+1+2+0,3,36:23.4,,,,+1:36.5,186,3.0,1:57.5,+10.3,5.0,4:08.1,+9.8,13.0,29:49.4,+48.3,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
3,,BTNOR22105199001,ECKHOFF Tiril,NOR,1+1+0+1,3,36:35.6,,,,+1:48.7,456,29.0,2:18.6,+31.4,24.0,4:27.5,+29.2,2.0,29:09.6,+8.5,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
4,,BTBLR21602199601,SOLA Hanna,BLR,1+1+1+0,3,36:45.8,,,,+1:58.9,672,4.0,1:58.2,+11.0,2.0,4:02.9,+4.6,1.0,29:01.1,0.0,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
5,,BTSWE22706199401,GESTBLOM Linn,SWE,0+0+1+1,2,36:54.1,,,,+2:07.2,480,16.0,2:11.1,+23.9,15.0,4:21.4,+23.1,12.0,29:47.5,+46.4,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
6,,BTITA20304199001,WIERER Dorothea,ITA,0+0+2+1,3,36:56.0,,,,+2:09.1,222,10.0,2:07.2,+20.0,6.0,4:11.7,+13.4,25.0,30:15.6,+1:14.5,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
7,,BTAUT21612199301,HAUSER Lisa Theresa,AUT,0+0+1+1,2,36:56.7,,,,+2:09.8,282,2.0,1:53.0,+5.8,3.0,4:05.7,+7.4,36.0,30:38.7,+1:37.6,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
8,,BTFRA20910199601,SIMON Julia,FRA,0+1+1+0,2,37:05.2,,,,+2:18.3,696,6.0,1:58.7,+11.5,4.0,4:07.3,+9.0,9.0,29:41.5,+40.4,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
9,,BTPOL22708199101,HOJNISZ-STAREGA Monika,POL,2+0+0+0,2,37:15.7,,,,+2:28.8,534,17.0,2:11.3,+24.1,13.0,4:19.8,+21.5,21.0,30:05.9,+1:04.8,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
10,,BTSVK22510199201,BATOVSKA FIALKOVA Paulina,SVK,0+2+0+0,2,37:25.7,,,,+2:38.8,528,34.0,2:22.2,+35.0,27.0,4:30.9,+32.6,23.0,30:08.9,+1:07.8,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
11,,BTRUS20803199401,NIGMATULLINA Uliana,ROC,0+2+1+0,3,37:33.2,,,,+2:46.3,528,27.0,2:17.6,+30.4,16.0,4:22.0,+23.7,15.0,29:56.6,+55.5,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
12,,BTGER20710199701,VOIGT Vanessa,GER,1+0+0+0,1,37:35.3,,,,+2:48.4,546,45.0,2:31.3,+44.1,41.0,4:41.9,+43.6,27.0,30:19.8,+1:18.7,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
13,,BTUKR21909199001,DZHIMA Yuliia,UKR,1+0+1+2,4,37:36.2,,,,+2:49.3,408,11.0,2:07.6,+20.4,18.0,4:23.1,+24.8,10.0,29:46.5,+45.4,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
14,,BTNOR22309199601,TANDREVOLD Ingrid Landmark,NOR,0+0+1+0,1,37:39.9,,,,+2:53.0,360,24.0,2:15.7,+28.5,23.0,4:27.0,+28.7,43.0,31:17.2,+2:16.1,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
15,,BTGER21103199401,PREUSS Franziska,GER,1+0+0+0,1,37:45.6,,,,+2:58.7,702,18.0,2:12.2,+25.0,16.0,4:22.0,+23.7,33.0,30:31.8,+1:30.7,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
16,,BTMDA21107199501,STREMOUS Alina,MDA,0+0+1+1,2,38:01.3,,,,+3:14.4,450,50.0,2:39.3,+52.1,50.0,4:51.9,+53.6,32.0,30:28.9,+1:27.8,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
17,,BTGER22010198801,HERRMANN-WICK Denise,GER,0+1+0+2,3,38:07.6,,,,+3:20.7,630,31.0,2:19.7,+32.5,26.0,4:29.7,+31.4,18.0,30:02.6,+1:01.5,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
18,,BTSWE20211199501,OEBERG Hanna,SWE,1+0+3+2,6,38:11.3,,,,+3:24.4,570,1.0,1:47.2,0.0,1.0,3:58.3,0.0,4.0,29:19.9,+18.8,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
19,,BTBLR20501199601,SMOLSKAYA Dzinara,BLR,0+0+3+0,3,38:13.7,,,,+3:26.8,534,33.0,2:20.0,+32.8,37.0,4:38.4,+40.1,17.0,30:01.5,+1:00.4,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
20,,BTBLR23007199101,LESHCHANKA Iryna,BLR,0+0+0+2,2,38:16.9,,,,+3:30.0,1008,20.0,2:13.8,+26.6,28.0,4:32.1,+33.8,8.0,29:35.3,+34.2,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
21,,BTGER22403199201,HINZ Vanessa,GER,0+0+0+1,1,38:21.0,,,,+3:34.1,960,14.0,2:09.5,+22.3,14.0,4:21.2,+22.9,29.0,30:22.0,+1:20.9,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
22,,BTAUT21701199101,KOMATZ Katharina,AUT,0+0+1+2,3,38:24.7,,,,+3:37.8,612,52.0,2:42.4,+55.2,49.0,4:51.2,+52.9,16.0,30:01.3,+1:00.2,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
23,,BTRUS22910199701,KAZAKEVICH Irina,ROC,0+0+2+1,3,38:25.8,,,,+3:38.9,594,44.0,2:30.8,+43.6,32.0,4:36.0,+37.7,26.0,30:18.0,+1:16.9,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
24,,BTSUI20107199501,HAECKI-GROSS Lena,SUI,2+0+1+1,4,38:27.5,,,,+3:40.6,636,9.0,2:05.5,+18.3,7.0,4:13.0,+14.7,20.0,30:04.4,+1:03.3,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
25,,BTUKR21401199501,MERKUSHYNA Anastasiya,UKR,1+0+0+1,2,38:37.2,,,,+3:50.3,642,5.0,1:58.3,+11.1,9.0,4:16.0,+17.7,41.0,31:06.6,+2:05.5,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
26,,BTRUS22704199601,REZTSOVA Kristina,ROC,2+2+1+2,7,38:41.6,,,,+3:54.7,390,25.0,2:16.0,+28.8,21.0,4:26.3,+28.0,5.0,29:27.0,+25.9,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
27,,BTFRA21505198701,BESCOND Anais,FRA,2+0+1+2,5,38:46.4,,,,+3:59.5,414,22.0,2:15.2,+28.0,22.0,4:26.7,+28.4,28.0,30:21.4,+1:20.3,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
28,,BTCZE20301199701,DAVIDOVA Marketa,CZE,1+1+1+1,4,38:49.8,,,,+4:02.9,888,37.0,2:23.7,+36.5,33.0,4:36.6,+38.3,6.0,29:28.4,+27.3,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
29,,BTUSA22806199201,REID Joanne,USA,0+0+0+3,3,39:06.7,,,,+4:19.8,786,43.0,2:29.7,+42.5,31.0,4:35.6,+37.3,31.0,30:26.8,+1:25.7,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
30,,BTFIN20911198701,EDER Mari,FIN,0+1+1+2,4,39:15.6,,,,+4:28.7,696,55.0,2:57.4,+1:10.2,55.0,5:07.5,+1:09.2,14.0,29:53.6,+52.5,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
31,,BTBUL21801199801,TODOROVA Milena,BUL,0+0+2+4,6,39:20.6,,,,+4:33.7,546,23.0,2:15.4,+28.2,25.0,4:29.4,+31.1,19.0,30:02.8,+1:01.7,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
32,,BTITA20402199501,VITTOZZI Lisa,ITA,1+2+0+1,4,39:21.2,,,,+4:34.3,870,7.0,1:59.7,+12.5,12.0,4:16.8,+18.5,30.0,30:22.6,+1:21.5,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
33,,BTNOR20504199701,LIEN Ida,NOR,0+1+2+1,4,39:22.1,,,,+4:35.2,876,48.0,2:36.9,+49.7,48.0,4:49.4,+51.1,11.0,29:46.9,+45.8,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
34,,BTCZE20102199301,CHARVATOVA Lucie,CZE,2+1+0+1,4,39:43.2,,,,+4:56.3,666,28.0,2:18.0,+30.8,33.0,4:36.6,+38.3,38.0,30:59.2,+1:58.1,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
35,,BTCZE22807199401,JISLOVA Jessica,CZE,0+1+0+1,2,39:54.5,,,,+5:07.6,708,21.0,2:14.2,+27.0,38.0,4:38.9,+40.6,51.0,31:53.1,+2:52.0,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
36,,BTSVK22211199401,FIALKOVA Ivona,SVK,0+4+1+2,7,40:06.3,,,,+5:19.4,888,47.0,2:35.5,+48.3,42.0,4:43.6,+45.3,3.0,29:15.6,+14.5,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
37,,BTITA23004199801,COMOLA Samuela,ITA,0+1+1+1,3,40:10.4,,,,+5:23.5,996,39.0,2:25.7,+38.5,39.0,4:39.1,+40.8,37.0,30:49.9,+1:48.8,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
38,,BTUSA21911198701,EGAN Clare,USA,0+0+2+2,4,40:17.0,,,,+5:30.1,912,30.0,2:19.0,+31.8,43.0,4:45.4,+47.1,34.0,30:34.7,+1:33.6,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
39,,BTSUI22909200001,BASERGA Amy,SUI,1+0+1+1,3,40:18.0,,,,+5:31.1,960,19.0,2:13.7,+26.5,19.0,4:24.5,+26.2,42.0,31:14.1,+2:13.0,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
40,,BTUSA22502198301,DUNKLEE Susan,USA,0+0+2+1,3,40:18.9,,,,+5:32.0,690,46.0,2:31.8,+44.6,46.0,4:47.1,+48.8,47.0,31:33.0,+2:31.9,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
41,,BTRUS22202199401,MIRONOVA Svetlana,ROC,0+0+1+5,6,40:25.4,,,,+5:38.5,918,36.0,2:22.7,+35.5,29.0,4:34.1,+35.8,22.0,30:07.2,+1:06.1,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
42,,BTJPN21301198901,TACHIZAKI Fuyuko,JPN,0+1+1+1,3,40:27.8,,,,+5:40.9,882,54.0,2:44.9,+57.7,51.0,5:02.4,+1:04.1,40.0,31:01.5,+2:00.4,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
43,,BTFIN20812199401,MINKKINEN Suvi,FIN,0+0+0+0,0,40:38.0,,,,+5:51.1,942,26.0,2:16.6,+29.4,30.0,4:34.3,+36.0,55.0,32:56.9,+3:55.8,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
44,,BTAUT22101199601,LEITINGER Julia,AUT,0+0+1+2,3,40:42.2,,,,+5:55.3,912,32.0,2:19.9,+32.7,40.0,4:41.1,+42.8,46.0,31:31.0,+2:29.9,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
45,,BTEST21308199601,KUELM Susan,EST,1+1+1+0,3,40:57.3,,,,+6:10.4,906,41.0,2:28.4,+41.2,45.0,4:46.1,+47.8,48.0,31:34.0,+2:32.9,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
46,,BTSWE23103199501,MAGNUSSON Anna,SWE,1+3+0+2,6,40:59.9,,,,+6:13.0,396,53.0,2:43.8,+56.6,51.0,5:02.4,+1:04.1,45.0,31:29.2,+2:28.1,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
47,,BTUSA22705199201,IRWIN Deedra,USA,0+0+1+3,4,41:01.0,,,,+6:14.1,876,49.0,2:38.3,+51.1,54.0,5:04.2,+1:05.9,39.0,31:01.1,+2:00.0,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
48,,BTLAT22706199101,BENDIKA Baiba,LAT,2+1+2+1,6,41:11.9,,,,+6:25.0,936,42.0,2:29.5,+42.3,36.0,4:37.6,+39.3,35.0,30:37.2,+1:36.1,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
49,,BTEST20401199501,TOMINGAS Tuuli,EST,0+2+3+2,7,41:12.2,,,,+6:25.3,750,38.0,2:25.6,+38.4,47.0,4:47.4,+49.1,24.0,30:14.8,+1:13.7,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
50,,BTEST23101199601,ERMITS Regina,EST,3+1+0+1,5,41:14.5,,,,+6:27.6,960,15.0,2:09.8,+22.6,8.0,4:15.6,+17.3,44.0,31:29.0,+2:27.9,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
51,,BTSLO21604199701,KLEMENCIC Polona,SLO,0+1+2+1,4,41:31.5,,,,+6:44.6,1002,35.0,2:22.5,+35.3,35.0,4:37.5,+39.2,49.0,31:41.7,+2:40.6,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
52,,BTKAZ21002199401,VISHNEVSKAYA-SHEPORENKO Galina,KAZ,1+0+0+3,4,41:47.9,,,,+7:01.0,948,51.0,2:40.6,+53.4,51.0,5:02.4,+1:04.1,50.0,31:43.5,+2:42.4,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
53,,BTCHN20511199101,TANG Jialin,CHN,1+0+1+2,4,41:48.3,,,,+7:01.4,834,40.0,2:26.4,+39.2,44.0,4:45.7,+47.4,54.0,32:16.4,+3:15.3,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
54,,BTCAN20209199101,LUNDER Emma,CAN,1+3+2+1,7,42:19.3,,,,+7:32.4,738,8.0,2:00.6,+13.4,10.0,4:16.2,+17.9,52.0,32:05.3,+3:04.2,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
55,,BTUKR20407199201,PETRENKO Iryna,UKR,1+1+2+0,4,43:03.7,,,,+8:16.8,882,13.0,2:08.9,+21.7,20.0,4:24.7,+26.4,53.0,32:06.2,+3:05.1,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
,LAP,BTRUS22610199002,AVVAKUMOVA Ekaterina,KOR,3+4,,,,,,,930,,,,,,,,,,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
,LAP,BTCZE23105200001,VOBORNIKOVA Tereza,CZE,4+0+3,,,,,,,1002,,,,,,,,,,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
,DNS,BTEST22706199301,TALIHAERM Johanna,EST,,,,,,,,894,,,,,,,,,,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
,DNS,BTFRA20407199601,BRAISAZ-BOUCHET Justine,FRA,,,,,,,,924,,,,,,,,,,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
,DNS,BTPOL21811199701,ZUK Kamila,POL,,,,,,,,954,,,,,,,,,,BT2122SWRLOG__SWPU,BT2122SWRLOG__,Beijing,Women 10km Pursuit,2022-02-13,2122,Female
1,,BTFRA11608199201,FILLON MAILLET Quentin,FRA,0+0+0+0,0,39:07.5,,,,0.0,182,14.0,2:17.7,+32.6,11.0,4:10.3,+28.5,10.0,34:05.2,+55.1,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
2,,BTNOR12907198801,BOE Tarjei,NOR,1+0+0+0,1,39:36.1,,,,+28.6,273,13.0,2:17.3,+32.2,9.0,4:06.9,+25.1,7.0,34:02.6,+52.5,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
3,,BTRUS12103199401,LATYPOV Eduard,ROC,0+0+0+1,1,39:42.8,,,,+35.3,518,18.0,2:22.5,+37.4,18.0,4:14.4,+32.6,2.0,33:27.7,+17.6,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
4,,BTITA13009198901,HOFER Lukas,ITA,0+0+0+0,0,39:58.6,,,,+51.1,553,26.0,2:29.1,+44.0,24.0,4:18.0,+36.2,5.0,34:00.2,+50.1,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
5,,BTNOR11605199301,BOE Johannes Thingnes,NOR,0+2+3+2,7,41:21.2,,,,+2:13.7,0,21.0,2:24.8,+39.7,13.0,4:10.9,+29.1,4.0,33:57.7,+47.6,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
6,,BTGER10103199301,REES Roman,GER,0+0+1+0,1,41:37.7,,,,+2:30.2,588,29.0,2:30.1,+45.0,31.0,4:26.4,+44.6,29.0,34:59.0,+1:48.9,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
7,,BTFRA10312199101,DESTHIEUX Simon,FRA,2+0+0+1,3,41:54.7,,,,+2:47.2,735,16.0,2:18.1,+33.0,10.0,4:09.0,+27.2,14.0,34:25.2,+1:15.1,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
8,,BTSWE12803199701,SAMUELSSON Sebastian,SWE,1+2+2+0,5,42:10.2,,,,+3:02.7,364,15.0,2:18.0,+32.9,22.0,4:16.6,+34.8,19.0,34:29.0,+1:18.9,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
9,,BTFRA11107199501,JACQUELIN Emilien,FRA,2+3+0+1,6,42:13.7,,,,+3:06.2,462,4.0,2:05.2,+20.1,5.0,4:00.0,+18.2,13.0,34:19.6,+1:09.5,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
10,,BTAUT13112199601,LEITNER Felix,AUT,0+1+0+0,1,42:16.3,,,,+3:08.8,1071,6.0,2:07.8,+22.7,15.0,4:12.7,+30.9,22.0,34:42.1,+1:32.0,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
11,,BTSWE10809199501,PONSILUOMA Martin,SWE,2+3+4+0,9,42:27.0,,,,+3:19.5,378,33.0,2:31.8,+46.7,23.0,4:17.5,+35.7,1.0,33:10.1,0.0,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
12,,BTGER11911199101,KUEHN Johannes,GER,0+2+1+1,4,42:37.3,,,,+3:29.8,791,30.0,2:30.2,+45.1,27.0,4:20.9,+39.1,16.0,34:27.5,+1:17.4,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
13,,BTUKR10511199101,PIDRUCHNYI Dmytro,UKR,1+2+2+0,5,42:45.9,,,,+3:38.4,553,8.0,2:08.4,+23.3,6.0,4:03.1,+21.3,28.0,34:54.8,+1:44.7,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
14,,BTBLR11612199601,SMOLSKI Anton,BLR,1+1+3+1,6,42:48.2,,,,+3:40.7,511,44.0,2:41.1,+56.0,44.0,4:35.7,+53.9,9.0,34:04.9,+54.8,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
15,,BTNOR11205199201,CHRISTIANSEN Vetle Sjaastad,NOR,0+1+0+2,3,42:53.3,,,,+3:45.8,686,54.0,3:06.1,+1:21.0,53.0,4:55.2,+1:13.4,24.0,34:47.6,+1:37.5,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
16,,BTFRA12212199401,CLAUDE Fabien,FRA,3+1+1+2,7,42:54.5,,,,+3:47.0,707,9.0,2:10.4,+25.3,4.0,3:57.8,+16.0,8.0,34:03.8,+53.7,BT2122SWRLOG__SMPU,BT2122SWRLOG__,Beijing,Men 12.5km Pursuit,2022-02-13,2122,Male
