Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
76,,BTCRO10401199501,CRNKOVIC Kresimir,CRO,0+2+1+2,5,58:54.3,,65,,+9:11.2,0,999.0,2:30.0,+1:00.0,90,3:56.3,+1:00.1,71,49:24.9,+5:03.9,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
77,,BTBUL12703199201,GERDZHIKOV Dimitar,BUL,2+3+0+1,6,59:07.4,,,,+9:24.3,0,999.0,2:03.0,+33.0,29,3:21.9,+25.7,67,49:12.8,+4:51.8,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
78,,BTSVK12804199201,SIMA Michal,SVK,0+2+2+1,5,59:12.4,,63,,+9:29.3,0,999.0,2:14.0,+44.0,71,3:38.4,+42.2,82,50:00.9,+5:39.9,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
79,,BTBLR11012199501,VARABEI Maksim,BLR,0+3+1+2,6,59:32.9,,62,,+9:49.8,0,84.0,2:26.0,+56.0,79,3:44.4,+48.2,68,49:14.9,+4:53.9,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
80,,BTCAN10611199001,GOW Scott,CAN,1+2+2+3,8,59:33.9,,61,,+9:50.8,0,1.0,1:30.0,0.0,1,2:56.2,0.0,51,48:02.4,+3:41.4,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
81,,BTRUS12802198801,BOCHARNIKOV Sergey,BLR,3+2+1+1,7,59:45.1,,,,+10:02.0,0,32.0,2:02.0,+32.0,52,3:31.6,+35.4,63,48:35.3,+4:14.3,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
82,,BTESP11906199001,PIQUERAS GARCIA Roberto,ESP,2+0+0+2,4,1:00:10.3,,57,,+10:27.2,0,86.0,2:28.0,+58.0,94,3:58.9,+1:02.7,92,51:37.0,+7:16.0,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
83,,BTKAZ12807199801,MUKHIN Alexandr,KAZ,1+2+4+1,8,1:00:12.8,,55,,+10:29.7,0,999.0,2:16.0,+46.0,68,3:37.5,+41.3,50,48:02.2,+3:41.2,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
84,,BTEST11405199901,SIIMER Kristo,EST,0+1+2+2,5,1:00:15.7,,53,,+10:32.6,0,999.0,2:24.0,+54.0,82,3:44.8,+48.6,89,50:58.2,+6:37.2,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
85,,BTKOR10302199501,CHOI Dujin,KOR,1+2+0+1,4,1:00:16.7,,51,,+10:33.6,0,5.0,1:46.0,+16.0,14,3:15.3,+19.1,98,52:25.2,+8:04.2,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
86,,BTEST11909199201,ERMITS Kalev,EST,2+3+1+2,8,1:00:42.3,,49,,+10:59.2,0,999.0,2:22.0,+52.0,78,3:43.8,+47.6,58,48:24.2,+4:03.2,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
87,,BTFIN12501199601,SEPPALA Tero,FIN,3+2+2+2,9,1:00:47.8,,47,,+11:04.7,0,999.0,2:03.0,+33.0,35,3:23.7,+27.5,44,47:51.5,+3:30.5,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
88,,BTGRE12406199301,ANGELIS Apostolos,GRE,2+2+0+4,8,1:00:53.8,,45,,+11:10.7,0,55.0,2:10.0,+40.0,72,3:39.0,+42.8,65,48:38.8,+4:17.8,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
89,,BTCZE10302198301,SLESINGR Michal,CZE,0+3+3+1,7,1:01:08.5,,,,+11:25.4,0,999.0,2:09.0,+39.0,55,3:32.0,+35.8,83,50:03.1,+5:42.1,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
90,,BTROU10508199101,SERBAN Denis,ROU,0+2+0+3,5,1:01:22.6,,41,,+11:39.5,0,999.0,2:08.0,+38.0,48,3:31.2,+35.0,96,52:16.1,+7:55.1,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
91,,BTLAT12107199101,SLOTINS Roberts,LAT,1+3+0+2,6,1:01:31.2,,39,,+11:48.1,0,999.0,2:20.0,+50.0,85,3:50.4,+54.2,90,51:04.7,+6:43.7,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
92,,BTJPN11305199101,KODAMA Shohei,JPN,2+2+1+0,5,1:01:37.0,,37,,+11:53.9,0,999.0,2:32.0,+1:02.0,91,3:56.8,+1:00.6,93,52:05.5,+7:44.5,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
93,,BTBEL10404199601,LAHAYE-GOFFART Tom,BEL,1+0+4+2,7,1:02:29.7,,35,,+12:46.6,0,999.0,2:24.0,+54.0,83,3:45.1,+48.9,91,51:11.2,+6:50.2,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
94,,BTMKD11805199801,JADA Stavre,MKD,1+0+3+1,5,1:02:55.3,,33,,+13:12.2,0,101.0,2:48.0,+1:18.0,101,4:10.3,+1:14.1,100,53:09.8,+8:48.8,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
95,,BTFIN10108199701,RANTA Jaakko,FIN,4+1+2+0,7,1:03:03.9,,31,,+13:20.8,0,999.0,1:49.0,+19.0,13,3:15.2,+19.0,94,52:10.9,+7:49.9,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
96,,BTTUR12109199701,OZTUNC Zana,TUR,4+1+1+1,7,1:04:38.6,,29,,+14:55.5,0,999.0,2:30.0,+1:00.0,88,3:54.4,+58.2,101,53:10.8,+8:49.8,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
97,,BTKAZ10811199401,SIRIK Sergey,KAZ,3+2+3+3,11,1:06:02.7,,27,,+16:19.6,0,999.0,2:30.0,+1:00.0,89,3:55.5,+59.3,87,50:31.6,+6:10.6,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
98,,BTCAN10112199501,MILLAR Aidan,CAN,1+3+4+2,10,1:06:08.5,,,,+16:25.4,0,16.0,1:55.0,+25.0,19,3:16.7,+20.5,95,52:12.6,+7:51.6,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
99,,BTKAZ10901199701,BELETSKIY Danil,KAZ,4+3+3+3,13,1:07:15.7,,23,,+17:32.6,0,999.0,1:56.0,+26.0,37,3:24.8,+28.6,86,50:15.4,+5:54.4,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
100,,BTBIH11802199901,COLIC Milos,BIH,2+2+3+3,10,1:07:37.5,,21,,+17:54.4,0,999.0,2:32.0,+1:02.0,97,4:02.2,+1:06.0,99,52:58.3,+8:37.3,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
101,,BTHUN11705199501,PANYIK David,HUN,3+1+0+4,8,1:07:54.8,,19,,+18:11.7,0,102.0,2:51.0,+1:21.0,102,4:16.3,+1:20.1,103,55:02.1,+10:41.1,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
102,,BTGBR11210199101,FOUNTAIN Vinny,GBR,2+3+4+2,11,1:08:41.9,,17,,+18:58.8,0,999.0,3:10.0,+1:40.0,104,4:46.9,+1:50.7,97,52:18.7,+7:57.7,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
103,,BTHUN11304199701,GYALLAI Soma,HUN,1+3+3+3,10,1:09:07.9,,15,,+19:24.8,0,999.0,2:15.0,+45.0,69,3:37.8,+41.6,102,54:56.1,+10:35.1,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
,DNF,BTAUT10911198601,EBERHARD Julian,AUT,1+4+0+3,8,,,,,,0,999.0,1:49.0,+19.0,9,3:12.0,+15.8,0,,,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
,DNS,BTSUI12206199001,DOLDER Mario,SUI,,,,,,,,0,,,,0,,,0,,,BT1920SWRLCH__SMIN,BT1920SWRLCH__,Antholz-Anterselva,Men 20km Individual,2020-02-19,1920,Male
1,,BTNOR20712199001,ROEISELAND Marte Olsbu,NOR,1+1+0+0,2,39:14.0,60,160,,0.0,0,999.0,1:43.0,+18.0,9,3:12.6,+18.8,4,34:33.8,+36.3,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
2,,BTITA20304199001,WIERER Dorothea,ITA,1+0+1+1,3,39:34.7,54,154,y,+20.7,0,999.0,1:42.0,+17.0,3,3:06.8,+13.0,5,34:40.2,+42.7,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
3,,BTSWE20211199501,OEBERG Hanna,SWE,1+0+0+2,3,39:40.1,48,148,,+26.1,0,1.0,1:25.0,0.0,1,2:53.8,0.0,8,34:57.7,+1:00.2,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
4,,BTPOL22708199101,HOJNISZ-STAREGA Monika,POL,0+0+1+1,2,39:43.1,43,143,,+29.1,0,27.0,2:08.0,+43.0,28,3:34.9,+41.1,6,34:42.4,+44.9,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
5,,BTFRA20910199601,SIMON Julia,FRA,0+0+0+2,2,39:59.1,40,140,,+45.1,0,3.0,1:35.0,+10.0,2,3:03.3,+9.5,16,35:28.2,+1:30.7,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
6,,BTRUS22302198502,YURLOVA-PERCHT Ekaterina,RUS,0+0+1+1,2,40:06.0,38,138,,+52.0,0,999.0,1:46.0,+21.0,13,3:18.7,+24.9,14,35:19.5,+1:22.0,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
7,,BTNOR22105199001,ECKHOFF Tiril,NOR,0+1+1+2,4,40:14.2,36,136,,+1:00.2,0,999.0,2:05.0,+40.0,23,3:30.3,+36.5,3,34:31.5,+34.0,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
8,,BTGER21103199401,PREUSS Franziska,GER,0+0+2+1,3,40:14.3,34,134,,+1:00.3,0,2.0,1:34.0,+9.0,5,3:09.0,+15.2,11,35:14.7,+1:17.2,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
9,,BTAUT21612199301,HAUSER Lisa Theresa,AUT,0+1+1+0,2,40:16.5,32,132,,+1:02.5,0,999.0,1:47.0,+22.0,7,3:11.6,+17.8,19,35:38.6,+1:41.1,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
10,,BTFRA21505198701,BESCOND Anais,FRA,0+0+1+2,3,40:35.3,31,131,,+1:21.3,0,21.0,2:00.0,+35.0,21,3:29.3,+35.5,13,35:17.0,+1:19.5,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
11,,BTFRA20508199101,AYMONIER Celia,FRA,0+2+1+1,4,40:38.2,30,130,,+1:24.2,0,28.0,2:09.0,+44.0,27,3:34.1,+40.3,7,34:50.9,+53.4,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
12,,BTGER22010198801,HERRMANN-WICK Denise,GER,1+0+4+2,7,40:40.1,29,129,,+1:26.1,0,25.0,2:06.0,+41.0,14,3:19.7,+25.9,1,33:57.5,0.0,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
13,,BTGER20905198901,HORCHLER Karolin,GER,0+0+3+0,3,40:44.9,28,128,,+1:30.9,0,15.0,1:53.0,+28.0,11,3:17.5,+23.7,18,35:36.4,+1:38.9,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
14,,BTFIN21101198301,MAKARAINEN Kaisa,FIN,0+1+1+3,5,40:47.7,27,127,r,+1:33.7,0,30.0,2:23.0,+58.0,30,3:50.3,+56.5,2,34:17.1,+19.6,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
15,,BTSVK22510199201,BATOVSKA FIALKOVA Paulina,SVK,1+0+0+0,1,40:49.9,26,126,,+1:35.9,0,17.0,1:55.0,+30.0,17,3:22.1,+28.3,25,36:30.5,+2:33.0,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
16,,BTNOR22309199601,TANDREVOLD Ingrid Landmark,NOR,0+1+1+2,4,40:57.3,25,125,,+1:43.3,0,20.0,1:57.0,+32.0,24,3:30.5,+36.7,9,35:08.8,+1:11.3,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
17,,BTGER22403199201,HINZ Vanessa,GER,1+0+1+1,3,41:16.3,24,,,+2:02.3,0,14.0,1:52.0,+27.0,18,3:22.4,+28.6,20,36:01.5,+2:04.0,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
18,,BTLAT22706199101,BENDIKA Baiba,LAT,1+2+1+1,5,41:24.9,23,123,,+2:10.9,0,999.0,1:42.0,+17.0,6,3:09.3,+15.5,17,35:29.1,+1:31.6,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
19,,BTAUT21701199101,KOMATZ Katharina,AUT,0+0+3+3,6,41:33.4,22,122,,+2:19.4,0,8.0,1:45.0,+20.0,8,3:11.7,+17.9,10,35:11.6,+1:14.1,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
20,,BTCZE20301199701,DAVIDOVA Marketa,CZE,0+2+1+2,5,41:45.0,21,121,,+2:31.0,0,22.0,2:03.0,+38.0,25,3:31.0,+37.2,15,35:27.8,+1:30.3,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
21,,BTSUI20902199401,GASPARIN Aita,SUI,1+0+1+2,4,41:51.8,20,120,,+2:37.8,0,999.0,1:43.0,+18.0,3,3:06.8,+13.0,22,36:22.5,+2:25.0,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
22,,BTFRA20407199601,BRAISAZ-BOUCHET Justine,FRA,2+1+1+2,6,41:59.5,18,,,+2:45.5,0,29.0,2:21.0,+56.0,29,3:45.0,+51.2,12,35:15.1,+1:17.6,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
23,,BTCZE20301199101,PUSKARCIKOVA Eva,CZE,0+1+1+0,2,42:12.5,16,118,,+2:58.5,0,999.0,1:46.0,+21.0,10,3:13.5,+19.7,30,37:26.6,+3:29.1,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
24,,BTUKR20901198701,BILOSIUK Olena,UKR,0+0+1+1,2,42:41.5,14,117,,+3:27.5,0,16.0,1:54.0,+29.0,20,3:27.5,+33.7,21,36:11.1,+2:13.6,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
25,,BTSVK22211199401,FIALKOVA Ivona,SVK,1+1+0+4,6,42:54.0,12,116,,+3:40.0,0,999.0,1:56.0,+31.0,16,3:20.4,+26.6,22,36:22.5,+2:25.0,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
26,,BTSWE22602199901,OEBERG Elvira,SWE,1+1+2+1,5,43:04.5,10,115,,+3:50.5,0,26.0,2:07.0,+42.0,26,3:31.1,+37.3,27,36:42.9,+2:45.4,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
27,,BTUSA22502198301,DUNKLEE Susan,USA,0+1+2+2,5,43:16.5,8,114,,+4:02.5,0,999.0,1:47.0,+22.0,12,3:17.7,+23.9,29,36:59.7,+3:02.2,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
28,,BTBUL21801199801,TODOROVA Milena,BUL,2+2+2+1,7,43:34.2,6,113,,+4:20.2,0,999.0,2:05.0,+40.0,21,3:29.3,+35.5,26,36:33.2,+2:35.7,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
29,,BTCZE20102199301,CHARVATOVA Lucie,CZE,2+2+3+1,8,44:07.6,4,112,,+4:53.6,0,999.0,1:56.0,+31.0,19,3:26.0,+32.2,28,36:43.2,+2:45.7,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
30,,BTITA20402199501,VITTOZZI Lisa,ITA,2+5+1+1,9,44:12.1,2,111,,+4:58.1,0,13.0,1:50.0,+25.0,15,3:20.1,+26.3,24,36:29.6,+2:32.1,BT1920SWRLCH__SWMS,BT1920SWRLCH__,Antholz-Anterselva,Women 12.5km Mass Start,2020-02-23,1920,Female
1,,BTNOR11605199301,BOE Johannes Thingnes,NOR,0+0+0+0,0,38:09.5,60,160,,0.0,0,999.0,1:51.0,+19.0,11,3:08.8,+15.1,3,34:26.9,+12.1,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
2,,BTFRA11608199201,FILLON MAILLET Quentin,FRA,1+0+1+1,3,38:51.5,54,154,,+42.0,0,999.0,1:42.0,+10.0,6,2:59.4,+5.7,1,34:14.8,0.0,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
3,,BTFRA11107199501,JACQUELIN Emilien,FRA,1+0+1+0,2,39:04.5,48,148,,+55.0,0,3.0,1:35.0,+3.0,1,2:53.7,0.0,11,34:56.4,+41.6,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
4,,BTNOR12907198801,BOE Tarjei,NOR,0+0+1+1,2,39:05.1,43,143,,+55.6,0,999.0,1:49.0,+17.0,12,3:09.0,+15.3,8,34:42.1,+27.3,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
5,,BTFRA10312199101,DESTHIEUX Simon,FRA,0+0+0+1,1,39:13.2,40,140,,+1:03.7,0,15.0,1:50.0,+18.0,17,3:10.8,+17.1,14,35:10.3,+55.5,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
6,,BTAUT13112199601,LEITNER Felix,AUT,1+1+1+0,3,39:16.2,38,138,,+1:06.7,0,28.0,2:04.0,+32.0,28,3:21.7,+28.0,2,34:24.9,+10.1,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
7,,BTFRA11409198801,FOURCADE Martin,FRA,1+1+0+1,3,39:22.6,36,,yr,+1:13.1,0,19.0,1:53.0,+21.0,18,3:11.6,+17.9,6,34:34.5,+19.7,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
8,,BTNOR12305199701,DALE-SKJEVDAL Johannes,NOR,0+0+2+1,3,39:26.6,34,134,,+1:17.1,0,999.0,1:58.0,+26.0,27,3:20.6,+26.9,4,34:27.1,+12.3,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
9,,BTAUT10911198601,EBERHARD Julian,AUT,0+2+2+0,4,39:29.1,32,132,,+1:19.6,0,4.0,1:38.0,+6.0,5,2:57.6,+3.9,5,34:31.6,+16.8,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
10,,BTGER11911199101,KUEHN Johannes,GER,1+0+2+1,4,39:34.7,31,131,,+1:25.2,0,999.0,1:51.0,+19.0,15,3:10.1,+16.4,7,34:35.4,+20.6,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
11,,BTCZE10906198401,MORAVEC Ondrej,CZE,0+1+0+1,2,39:43.6,30,130,,+1:34.1,0,999.0,1:39.0,+7.0,4,2:57.1,+3.4,18,35:30.4,+1:15.6,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
12,,BTGER12403199001,DOLL Benedikt,GER,0+1+1+2,4,39:48.8,29,129,,+1:39.3,0,999.0,1:42.0,+10.0,8,3:01.1,+7.4,9,34:47.3,+32.5,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
13,,BTNOR11205199201,CHRISTIANSEN Vetle Sjaastad,NOR,1+0+1+2,4,39:52.5,28,,,+1:43.0,0,999.0,1:39.0,+7.0,9,3:04.3,+10.6,10,34:53.3,+38.5,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
14,,BTITA10611198901,WINDISCH Dominik,ITA,0+1+2+0,3,39:56.6,27,127,,+1:47.1,0,30.0,2:10.0,+38.0,29,3:23.6,+29.9,12,35:02.2,+47.4,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
15,,BTCRO10108198701,FAK Jakov,SLO,0+1+0+2,3,40:07.8,26,126,,+1:58.3,0,1.0,1:32.0,0.0,2,2:54.8,+1.1,19,35:37.7,+1:22.9,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
16,,BTBUL11606198701,ANEV Krasimir,BUL,0+1+0+1,2,40:16.7,25,125,,+2:07.2,0,20.0,1:54.0,+22.0,23,3:17.1,+23.4,21,35:46.0,+1:31.2,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
17,,BTAUT11303198801,LANDERTINGER Dominik,AUT,0+1+1+1,3,40:24.6,24,124,,+2:15.1,0,999.0,2:01.0,+29.0,30,3:24.2,+30.5,15,35:20.3,+1:05.5,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
18,,BTITA13009198901,HOFER Lukas,ITA,1+1+0+1,3,40:32.3,23,123,,+2:22.8,0,29.0,2:06.0,+34.0,25,3:19.9,+26.2,20,35:40.8,+1:26.0,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
19,,BTSWE10310199201,NELIN Jesper,SWE,1+0+2+1,4,40:35.0,22,122,,+2:25.5,0,999.0,1:49.0,+17.0,18,3:11.6,+17.9,17,35:24.2,+1:09.4,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
20,,BTUKR13004198701,PRYMA Artem,UKR,1+1+1+0,3,40:42.2,21,121,,+2:32.7,0,10.0,1:44.0,+12.0,10,3:05.7,+12.0,23,36:00.6,+1:45.8,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
21,,BTGER11803198701,PEIFFER Arnd,GER,2+1+2+0,5,40:51.5,20,120,,+2:42.0,0,999.0,1:48.0,+16.0,13,3:09.2,+15.5,16,35:22.2,+1:07.4,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
22,,BTSWE12403199201,FEMLING Peppe,SWE,1+1+1+0,3,41:07.5,18,119,,+2:58.0,0,999.0,2:00.0,+28.0,20,3:15.0,+21.3,25,36:17.2,+2:02.4,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
23,,BTUKR10511199101,PIDRUCHNYI Dmytro,UKR,0+2+1+1,4,41:23.0,16,118,,+3:13.5,0,2.0,1:34.0,+2.0,3,2:56.5,+2.8,27,36:22.2,+2:07.4,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
24,,BTGER10811199401,HORN Philipp,GER,2+3+1+1,7,41:29.6,14,,,+3:20.1,0,999.0,2:00.0,+28.0,24,3:18.8,+25.1,13,35:05.7,+50.9,BT1920SWRLCH__SMMS,BT1920SWRLCH__,Antholz-Anterselva,Men 15km Mass Start,2020-02-23,1920,Male
