Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
48,,BTSUI20304198401,GASPARIN Selina,SUI,1+3,4,20:38.4,,93,,+1:50.0,0,90.0,1:13.9,+27.1,81.0,1:53.9,+27.3,13.0,17:06.0,+39.0,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
49,,BTCZE20301199101,PUSKARCIKOVA Eva,CZE,1+1,2,20:38.7,,,,+1:50.3,0,12.0,53.5,+6.7,10.0,1:35.7,+9.1,71.0,18:02.8,+1:35.8,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
50,,BTITA21005199701,CARRARA Michela,ITA,1+1,2,20:39.2,,91,,+1:50.8,0,71.0,1:07.7,+20.9,74.0,1:51.7,+25.1,47.0,17:44.0,+1:17.0,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
51,,BTPOL21004199501,ZBYLUT Kinga,POL,1+0,1,20:40.8,,90,,+1:52.4,0,29.0,57.9,+11.1,40.0,1:43.8,+17.2,84.0,18:20.0,+1:53.0,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
52,,BTFIN20812199401,MINKKINEN Suvi,FIN,1+1,2,20:41.2,,89,,+1:52.8,0,25.0,56.7,+9.9,23.0,1:38.4,+11.8,73.0,18:04.2,+1:37.2,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
53,,BTRUS21212199001,KUKLINA Larisa,RUS,0+3,3,20:41.4,,,,+1:53.0,0,25.0,56.7,+9.9,17.0,1:37.2,+10.6,43.0,17:39.5,+1:12.5,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
54,,BTRUS20907199301,BURTASOVA Evgeniia,RUS,0+2,2,20:42.7,,,,+1:54.3,0,10.0,53.0,+6.2,21.0,1:37.8,+11.2,70.0,18:01.6,+1:34.6,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
55,,BTEST22706199301,TALIHAERM Johanna,EST,1+2,3,20:44.5,,86,,+1:56.1,0,57.0,1:05.0,+18.2,60.0,1:48.4,+21.8,40.0,17:32.8,+1:05.8,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
56,,BTNOR20504199701,LIEN Ida,NOR,0+4,4,20:46.2,,,,+1:57.8,0,53.0,1:04.5,+17.7,56.0,1:47.6,+21.0,19.0,17:11.0,+44.0,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
57,,BTRUS22610199002,AVVAKUMOVA Ekaterina,KOR,0+1,1,20:48.7,,84,,+2:00.3,0,61.0,1:06.0,+19.2,71.0,1:51.2,+24.6,83.0,18:19.3,+1:52.3,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
58,,BTSUI20212199101,GASPARIN Elisa,SUI,1+1,2,20:51.3,,,,+2:02.9,0,105.0,1:27.2,+40.4,103.0,2:06.0,+39.4,52.0,17:45.9,+1:18.9,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
59,,BTLAT22706199101,BENDIKA Baiba,LAT,0+4,4,20:51.4,,82,,+2:03.0,0,40.0,1:00.2,+13.4,33.0,1:41.0,+14.4,31.0,17:23.9,+56.9,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
59,,BTGBR23001198701,LIGHTFOOT Amanda,GBR,1+0,1,20:51.4,,82,,+2:03.0,0,45.0,1:02.2,+15.4,46.0,1:45.2,+18.6,90.0,18:28.0,+2:01.0,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
61,,BTSWE22602199901,OEBERG Elvira,SWE,2+1,3,20:52.2,,,b,+2:03.8,0,96.0,1:17.9,+31.1,89.0,1:57.0,+30.4,39.0,17:32.4,+1:05.4,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
62,,BTBUL21801199801,TODOROVA Milena,BUL,1+3,4,20:52.3,,79,,+2:03.9,0,21.0,55.9,+9.1,18.0,1:37.3,+10.7,37.0,17:31.8,+1:04.8,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
63,,BTNOR20601199501,KNOTTEN Karoline Offigstad,NOR,1+1,2,20:52.6,,,,+2:04.2,0,13.0,54.2,+7.4,25.0,1:38.7,+12.1,78.0,18:10.8,+1:43.8,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
64,,BTGER20710199701,VOIGT Vanessa,GER,1+0,1,20:54.0,,,,+2:05.6,0,84.0,1:12.4,+25.6,86.0,1:55.3,+28.7,85.0,18:20.2,+1:53.2,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
65,,BTBLR21403198501,KINNUNEN Nastassia,FIN,0+2,2,20:54.5,,76,,+2:06.1,0,97.0,1:18.9,+32.1,100.0,2:03.0,+36.4,61.0,17:54.5,+1:27.5,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
66,,BTCAN20209199101,LUNDER Emma,CAN,2+1,3,20:55.4,,75,,+2:07.0,0,9.0,52.9,+6.1,14.0,1:36.8,+10.2,62.0,17:56.4,+1:29.4,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
67,,BTSUI20107199501,HAECKI-GROSS Lena,SUI,2+2,4,20:58.0,,,,+2:09.6,0,15.0,55.0,+8.2,14.0,1:36.8,+10.2,41.0,17:33.9,+1:06.9,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
68,,BTRUS22610199001,AKIMOVA Tatiana,RUS,0+2,2,20:59.2,,,,+2:10.8,0,97.0,1:18.9,+32.1,95.0,2:00.4,+33.8,63.0,17:56.5,+1:29.5,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
69,,BTKAZ21902199601,BELETSKAYA  Yelizaveta,KAZ,1+1,2,21:00.3,,72,,+2:11.9,0,33.0,58.8,+12.0,39.0,1:43.5,+16.9,81.0,18:14.1,+1:47.1,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
70,,BTPOL22708199101,HOJNISZ-STAREGA Monika,POL,1+2,3,21:00.5,,71,,+2:12.1,0,87.0,1:13.0,+26.2,87.0,1:56.1,+29.5,46.0,17:43.2,+1:16.2,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
71,,BTNOR22708199501,FEMSTEINEVIK Ragnhild,NOR,4+0,4,21:00.8,,,,+2:12.4,0,33.0,58.8,+12.0,30.0,1:40.2,+13.6,36.0,17:31.0,+1:04.0,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
72,,BTCAN21607199701,MOSER Nadia,CAN,1+1,2,21:01.5,,69,,+2:13.1,0,59.0,1:05.5,+18.7,48.0,1:46.5,+19.9,80.0,18:14.0,+1:47.0,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
73,,BTKAZ21002199401,VISHNEVSKAYA-SHEPORENKO Galina,KAZ,0+2,2,21:02.6,,68,,+2:14.2,0,89.0,1:13.6,+26.8,89.0,1:57.0,+30.4,75.0,18:07.4,+1:40.4,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
74,,BTBUL23007199801,ZDRAVKOVA Maria,BUL,0+1,1,21:02.9,,67,,+2:14.5,0,22.0,56.5,+9.7,31.0,1:40.6,+14.0,96.0,18:43.4,+2:16.4,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
75,,BTRUS21101198401,FROLINA Anna,KOR,2+1,3,21:03.6,,66,,+2:15.2,0,19.0,55.5,+8.7,27.0,1:39.4,+12.8,69.0,18:01.1,+1:34.1,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
76,,BTUSA21911198701,EGAN Clare,USA,0+4,4,21:06.6,,65,,+2:18.2,0,92.0,1:15.3,+28.5,88.0,1:56.6,+30.0,33.0,17:24.6,+57.6,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
77,,BTPOL22205199201,MAKA Anna,POL,2+1,3,21:11.3,,,,+2:22.9,0,31.0,58.2,+11.4,43.0,1:44.5,+17.9,65.0,17:58.5,+1:31.5,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
78,,BTUSA22705199201,IRWIN Deedra,USA,2+1,3,21:13.3,,63,,+2:24.9,0,83.0,1:12.3,+25.5,82.0,1:54.5,+27.9,64.0,17:57.6,+1:30.6,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
79,,BTLTU21704198501,KOCERGINA Natalja,LTU,1+1,2,21:18.6,,62,,+2:30.2,0,39.0,59.6,+12.8,41.0,1:43.9,+17.3,92.0,18:33.9,+2:06.9,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
80,,BTCAN21903199401,BEAUDRY Sarah,CAN,1+2,3,21:18.7,,61,,+2:30.3,0,20.0,55.8,+9.0,37.0,1:42.1,+15.5,76.0,18:08.0,+1:41.0,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
81,,BTCAN22208199701,BANKES Megan,CAN,2+2,4,21:25.1,,,,+2:36.7,0,11.0,53.4,+6.6,28.0,1:40.1,+13.5,56.0,17:50.3,+1:23.3,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
82,,BTSWE21607199101,ANDERSSON Ingela,SWE,2+2,4,21:29.3,,,,+2:40.9,0,47.0,1:02.8,+16.0,44.0,1:44.9,+18.3,59.0,17:52.6,+1:25.6,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
83,,BTAUT21701199101,KOMATZ Katharina,AUT,2+3,5,21:35.6,,,,+2:47.2,0,38.0,59.4,+12.6,42.0,1:44.4,+17.8,53.0,17:47.5,+1:20.5,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
84,,BTFIN22311199501,JANKA Erika,FIN,1+1,2,21:35.8,,,,+2:47.4,0,58.0,1:05.3,+18.5,64.0,1:48.7,+22.1,97.0,18:44.9,+2:17.9,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
85,,BTRUS22803199502,KRUCHINKINA Elena,BLR,2+4,6,21:37.9,,51,,+2:49.5,0,99.0,1:19.3,+32.5,97.0,2:00.6,+34.0,9.0,17:03.2,+36.2,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
86,,BTSLO21608199801,ZADRAVEC Nina,SLO,0+1,1,21:42.2,,49,,+2:53.8,0,66.0,1:06.9,+20.1,77.0,1:52.5,+25.9,103.0,19:12.5,+2:45.5,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
87,,BTUSA22806199201,REID Joanne,USA,1+4,5,21:49.4,,47,,+3:01.0,0,54.0,1:04.7,+17.9,58.0,1:47.9,+21.3,55.0,17:49.4,+1:22.4,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
88,,BTSVK22707200001,REMENOVA Maria,SVK,0+3,3,21:51.2,,45,,+3:02.8,0,67.0,1:07.3,+20.5,69.0,1:50.2,+23.6,94.0,18:37.2,+2:10.2,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
89,,BTEST20401199501,TOMINGAS Tuuli,EST,1+1,2,21:52.1,,43,,+3:03.7,0,86.0,1:12.8,+26.0,91.0,1:58.6,+32.0,100.0,18:50.1,+2:23.1,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
90,,BTITA22410199001,SANFILIPPO Federica,ITA,1+3,4,21:53.6,,,,+3:05.2,0,93.0,1:15.5,+28.7,94.0,1:59.6,+33.0,72.0,18:03.4,+1:36.4,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
91,,BTUSA22502198301,DUNKLEE Susan,USA,2+3,5,21:54.8,,,,+3:06.4,0,70.0,1:07.6,+20.8,70.0,1:50.9,+24.3,54.0,17:48.1,+1:21.1,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
92,,BTKOR20306198901,KIM Seonsu,KOR,0+2,2,21:55.3,,37,,+3:06.9,0,102.0,1:24.7,+37.9,106.0,2:14.9,+48.3,95.0,18:39.2,+2:12.2,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
93,,BTJPN21301198901,TACHIZAKI Fuyuko,JPN,2+1,3,21:55.8,,35,,+3:07.4,0,94.0,1:16.6,+29.8,102.0,2:04.0,+37.4,89.0,18:25.6,+1:58.6,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
94,,BTJPN22609199201,HACHISUKA Asuka,JPN,0+2,2,21:56.7,,33,,+3:08.3,0,95.0,1:17.4,+30.6,98.0,2:02.5,+35.9,99.0,18:49.7,+2:22.7,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
95,,BTBLR23007199101,LESHCHANKA Iryna,BLR,2+3,5,21:57.5,,,,+3:09.1,0,81.0,1:11.6,+24.8,83.0,1:54.6,+28.0,60.0,17:53.6,+1:26.6,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
96,,BTSWE23103199501,MAGNUSSON Anna,SWE,2+2,4,22:02.3,,,,+3:13.9,0,101.0,1:21.3,+34.5,99.0,2:02.8,+36.2,79.0,18:12.1,+1:45.1,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
97,,BTEST20305198501,LEHTLA Kadri,EST,3+1,4,22:06.1,,,,+3:17.7,0,30.0,58.0,+11.2,34.0,1:41.4,+14.8,91.0,18:32.8,+2:05.8,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
98,,BTCRO20506199701,KOZICA Anika,CRO,2+0,2,22:06.5,,25,,+3:18.1,0,104.0,1:26.5,+39.7,105.0,2:12.8,+46.2,101.0,18:51.7,+2:24.7,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
99,,BTLTU22503199601,LESCINSKAITE Gabriele,LTU,1+1,2,22:08.4,,23,,+3:20.0,0,68.0,1:07.5,+20.7,71.0,1:51.2,+24.6,104.0,19:15.6,+2:48.6,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
100,,BTLAT22004200101,BULINA Sanita,LAT,3+1,4,22:09.5,,21,,+3:21.1,0,88.0,1:13.2,+26.4,84.0,1:54.8,+28.2,88.0,18:24.3,+1:57.3,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
101,,BTSLO21905199401,EINFALT Lea,SLO,4+0,4,22:26.2,,19,,+3:37.8,0,79.0,1:10.0,+23.2,91.0,1:58.6,+32.0,93.0,18:36.3,+2:09.3,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
102,,BTKAZ21701199401,KONDRATYEVA Anastassiya,KAZ,3+2,5,22:27.3,,17,,+3:38.9,0,59.0,1:05.5,+18.7,78.0,1:52.7,+26.1,86.0,18:21.8,+1:54.8,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
103,,BTITA20902199801,LARDSCHNEIDER Irene,ITA,2+2,4,22:31.4,,,,+3:43.0,0,44.0,1:02.1,+15.3,53.0,1:47.3,+20.7,98.0,18:48.1,+2:21.1,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
104,,BTROU20612199401,CHIRKOVA Elena,ROU,3+1,4,23:01.9,,13,,+4:13.5,0,51.0,1:04.0,+17.2,51.0,1:47.1,+20.5,105.0,19:20.7,+2:53.7,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
105,,BTROU22210199701,COTRUS Ana Larisa,ROU,0+4,4,23:12.9,,11,,+4:24.5,0,63.0,1:06.2,+19.4,80.0,1:53.7,+27.1,106.0,19:23.4,+2:56.4,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
106,,BTBUL20101199401,KADEVA Daniela,BUL,3+3,6,23:40.1,,9,,+4:51.7,0,91.0,1:14.4,+27.6,96.0,2:00.5,+33.9,102.0,18:53.3,+2:26.3,BT2021SWRLCP08SWSP,BT2021SWRLCP08,Nove Mesto na Morave,Women 7.5km Sprint,2021-03-06,2021,Female
1,,BTFRA10312199101,DESTHIEUX Simon,FRA,0+0,0,22:58.0,60,160,,0.0,0,999.0,49.2,+4.9,5.0,1:25.6,+2.2,9.0,21:20.1,+35.8,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
2,,BTSWE12803199701,SAMUELSSON Sebastian,SWE,0+0,0,23:00.4,54,154,,+2.4,0,35.0,53.5,+9.2,30.0,1:33.3,+9.9,7.0,21:15.0,+30.7,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
3,,BTGER11803198701,PEIFFER Arnd,GER,0+0,0,23:02.4,48,148,,+4.4,0,999.0,57.0,+12.7,28.0,1:33.2,+9.8,8.0,21:17.0,+32.7,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
4,,BTNOR12002199701,LAEGREID Sturla Holm,NOR,0+1,1,23:08.4,43,143,b,+10.4,0,9.0,48.4,+4.1,3.0,1:24.9,+1.5,5.0,21:11.2,+26.9,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
5,,BTNOR12907198801,BOE Tarjei,NOR,0+1,1,23:08.6,40,140,,+10.6,0,10.0,48.7,+4.4,2.0,1:23.7,+0.3,6.0,21:13.1,+28.8,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
6,,BTGER12403199001,DOLL Benedikt,GER,0+1,1,23:12.5,38,138,,+14.5,0,999.0,56.1,+11.8,20.0,1:31.3,+7.9,4.0,21:09.2,+24.9,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
7,,BTFRA11608199201,FILLON MAILLET Quentin,FRA,1+1,2,23:24.9,36,136,,+26.9,0,16.0,50.9,+6.6,9.0,1:27.4,+4.0,2.0,21:04.0,+19.7,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
8,,BTFRA11107199501,JACQUELIN Emilien,FRA,0+1,1,23:27.9,34,134,,+29.9,0,999.0,51.4,+7.1,12.0,1:29.4,+6.0,14.0,21:26.7,+42.4,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
9,,BTCRO10108198701,FAK Jakov,SLO,0+0,0,23:30.8,32,132,,+32.8,0,30.0,52.6,+8.3,19.0,1:31.1,+7.7,22.0,21:47.9,+1:03.6,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
10,,BTRUS12103199401,LATYPOV Eduard,RUS,0+1,1,23:35.2,31,131,,+37.2,0,999.0,58.0,+13.7,52.0,1:37.6,+14.2,12.0,21:25.2,+40.9,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
11,,BTNOR11605199301,BOE Johannes Thingnes,NOR,1+2,3,23:36.5,30,130,yr,+38.5,0,999.0,1:04.5,+20.2,71.0,1:40.9,+17.5,1.0,20:44.3,0.0,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
12,,BTNOR10509199701,STROEMSHEIM Endre,NOR,0+0,0,23:37.3,29,,,+39.3,0,6.0,47.6,+3.3,6.0,1:26.7,+3.3,30.0,21:58.1,+1:13.8,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
13,,BTFRA10207199101,GUIGONNAT Antonin,FRA,1+1,2,23:40.7,28,,,+42.7,0,3.0,45.9,+1.6,3.0,1:24.9,+1.5,11.0,21:22.9,+38.6,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
14,,BTGER11705198801,LESSER Erik,GER,1+0,1,23:48.7,27,127,,+50.7,0,26.0,52.2,+7.9,13.0,1:29.6,+6.2,19.0,21:46.4,+1:02.1,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
15,,BTUKR10511199101,PIDRUCHNYI Dmytro,UKR,1+0,1,23:50.7,26,126,,+52.7,0,15.0,49.5,+5.2,16.0,1:30.2,+6.8,20.0,21:46.5,+1:02.2,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
16,,BTRUS10209199801,KHALILI Said Karimulla,RUS,0+0,0,23:51.4,25,125,,+53.4,0,41.0,54.9,+10.6,31.0,1:33.5,+10.1,38.0,22:05.2,+1:20.9,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
17,,BTNOR12305199701,DALE-SKJEVDAL Johannes,NOR,0+2,2,23:52.2,24,,,+54.2,0,999.0,1:17.2,+32.9,100.0,1:54.4,+31.0,3.0,21:05.0,+20.7,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
18,,BTCAN10611199001,GOW Scott,CAN,0+0,0,23:54.5,23,123,,+56.5,0,4.0,46.4,+2.1,10.0,1:29.0,+5.6,45.0,22:13.0,+1:28.7,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
19,,BTSWE10809199501,PONSILUOMA Martin,SWE,1+0,1,23:55.0,22,122,,+57.0,0,75.0,1:01.3,+17.0,66.0,1:40.2,+16.8,17.0,21:42.1,+57.8,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
20,,BTITA13009198901,HOFER Lukas,ITA,1+1,2,23:55.3,21,121,,+57.3,0,999.0,1:02.3,+18.0,68.0,1:40.4,+17.0,13.0,21:26.0,+41.7,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
21,,BTBLR11612199601,SMOLSKI Anton,BLR,0+1,1,23:55.8,20,120,,+57.8,0,999.0,1:04.5,+20.2,89.0,1:45.0,+21.6,15.0,21:39.8,+55.5,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
22,,BTRUS13101199201,LOGINOV Alexandr,RUS,1+0,1,23:57.5,19,119,,+59.5,0,999.0,52.5,+8.2,32.0,1:33.6,+10.2,24.0,21:50.2,+1:05.9,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
23,,BTNOR11205199201,CHRISTIANSEN Vetle Sjaastad,NOR,1+0,1,23:57.6,18,,,+59.6,0,86.0,1:04.0,+19.7,79.0,1:42.6,+19.2,18.0,21:42.3,+58.0,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
24,,BTBUL11703198701,ILIEV Vladimir,BUL,0+1,1,23:59.8,17,117,,+1:01.8,0,62.0,58.4,+14.1,73.0,1:41.0,+17.6,21.0,21:47.0,+1:02.7,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
25,,BTFIN12501199601,SEPPALA Tero,FIN,0+0,0,24:05.5,16,116,,+1:07.5,0,67.0,59.1,+14.8,63.0,1:39.9,+16.5,47.0,22:13.5,+1:29.2,BT2021SWRLCP08SMSP,BT2021SWRLCP08,Nove Mesto na Morave,Men 10km Sprint,2021-03-06,2021,Male
