Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
77,,BTSLO21604199701,KLEMENCIC Polona,SLO,3+1,4,25:24.6,,64,,+3:07.1,0,50.0,1:05.7,+22.1,58,1:52.7,+20.6,55,21:25.5,+1:37.7,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
78,,BTRUS21101198401,FROLINA Anna,KOR,3+2,5,25:40.3,,63,,+3:22.8,0,33.0,59.9,+16.3,27,1:44.3,+12.2,52,21:21.4,+1:33.6,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
79,,BTBUL21004199201,STOYANOVA Desislava,BUL,3+1,4,25:41.3,,62,,+3:23.8,0,75.0,1:12.0,+28.4,81,2:01.2,+29.1,59,21:29.0,+1:41.2,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
80,,BTKAZ22403199701,AKHATOVA Lyudmila,KAZ,1+1,2,26:06.6,,61,,+3:49.1,0,71.0,1:10.6,+27.0,71,1:58.6,+26.5,85,22:50.5,+3:02.7,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
81,,BTEST23101199601,ERMITS Regina,EST,4+1,5,26:30.9,,59,,+4:13.4,0,22.0,57.0,+13.4,16,1:41.8,+9.7,79,22:14.2,+2:26.4,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
82,,BTCRO21312199601,BLAZENIC Nika,CRO,2+2,4,26:46.0,,57,,+4:28.5,0,999.0,1:04.3,+20.7,66,1:55.1,+23.0,83,22:38.0,+2:50.2,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
83,,BTKOR20306198901,KIM Seonsu,KOR,2+0,2,26:46.3,,55,,+4:28.8,0,70.0,1:10.3,+26.7,77,1:59.6,+27.5,88,23:28.7,+3:40.9,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
84,,BTUKR21206199201,GHILENKO Alla,MDA,1+1,2,26:46.9,,53,,+4:29.4,0,35.0,1:00.9,+17.3,45,1:49.6,+17.5,90,23:41.8,+3:54.0,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
85,,BTJPN20502199701,TANAKA Kirari,JPN,1+3,4,26:50.4,,51,,+4:32.9,0,73.0,1:11.2,+27.6,73,1:59.2,+27.1,82,22:34.4,+2:46.6,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
86,,BTSVK20204198901,POLIAKOVA Terezia,SVK,1+3,4,27:00.1,,,,+4:42.6,0,94.0,1:51.4,+1:07.8,94,2:45.5,+1:13.4,77,21:59.6,+2:11.8,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
87,,BTLTU22503199601,LESCINSKAITE Gabriele,LTU,1+2,3,27:09.5,,47,,+4:52.0,0,74.0,1:11.9,+28.3,74,1:59.3,+27.2,86,23:26.4,+3:38.6,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
88,,BTCRO20506199701,KOZICA Anika,CRO,2+1,3,27:38.2,,45,,+5:20.7,0,93.0,1:28.6,+45.0,93,2:20.2,+48.1,87,23:28.3,+3:40.5,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
89,,BTKOR20506199601,KO Eunjung,KOR,2+1,3,27:38.3,,43,,+5:20.8,0,88.0,1:21.7,+38.1,87,2:10.7,+38.6,89,23:36.0,+3:48.2,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
90,,BTAUS20906199501,COLEBOURN Jillian Wei-Lin,AUS,2+1,3,27:55.3,,41,,+5:37.8,0,81.0,1:15.3,+31.7,84,2:06.6,+34.5,91,23:51.3,+4:03.5,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
91,,BTGER20602199201,DE MAEYER Rieke,BEL,0+2,2,28:40.9,,39,,+6:23.4,0,85.0,1:21.0,+37.4,90,2:13.6,+41.5,93,25:05.8,+5:18.0,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
92,,BTKAZ21701199401,KONDRATYEVA Anastassiya,KAZ,3+2,5,29:10.5,,37,,+6:53.0,0,87.0,1:21.5,+37.9,85,2:07.0,+34.9,81,22:16.7,+2:28.9,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
93,,BTLAT22011199701,MATVIJENKO Julija,LAT,2+3,5,30:00.5,,35,,+7:43.0,0,89.0,1:22.0,+38.4,88,2:12.6,+40.5,92,24:56.1,+5:08.3,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
,DNF,BTROU22210199701,COTRUS Ana Larisa,ROU,2+5,7,,,,,,0,91.0,1:27.5,+43.9,92,2:17.9,+45.8,0,,,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
,DNS,BTKAZ21902199601,BELETSKAYA  Yelizaveta,KAZ,,,,,,,,0,,,,0,,,0,,,BT1819SWRLCH__SWSP,BT1819SWRLCH__,Oestersund,Women 7.5km Sprint,2019-03-08,1819,Female
1,,BTNOR11605199301,BOE Johannes Thingnes,NOR,0+1,1,24:37.6,60,160,yr,0.0,0,39.0,55.3,+16.3,23,1:34.7,+14.9,1,22:27.5,0.0,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
2,,BTRUS13101199201,LOGINOV Alexandr,RUS,0+0,0,24:51.3,54,154,,+13.7,0,19.0,51.2,+12.2,8,1:31.0,+11.2,3,23:07.1,+39.6,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
3,,BTFRA11608199201,FILLON MAILLET Quentin,FRA,0+0,0,24:54.1,48,148,,+16.5,0,999.0,1:00.6,+21.6,59,1:41.8,+22.0,2,22:59.3,+31.8,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
4,,BTUKR10511199101,PIDRUCHNYI Dmytro,UKR,0+0,0,24:54.4,43,143,,+16.8,0,27.0,53.6,+14.6,19,1:33.8,+14.0,5,23:08.8,+41.3,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
5,,BTFRA10312199101,DESTHIEUX Simon,FRA,0+0,0,25:02.4,40,140,,+24.8,0,30.0,54.4,+15.4,31,1:35.6,+15.8,7,23:14.5,+47.0,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
6,,BTFRA11409198801,FOURCADE Martin,FRA,0+0,0,25:10.1,38,138,,+32.5,0,999.0,51.0,+12.0,10,1:31.7,+11.9,15,23:25.2,+57.7,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
7,,BTNOR13007199001,BJOENTEGAARD Erlend,NOR,0+0,0,25:12.4,36,136,,+34.8,0,73.0,1:02.0,+23.0,69,1:42.9,+23.1,11,23:16.6,+49.1,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
8,,BTGER11705198801,LESSER Erik,GER,0+0,0,25:22.3,34,134,,+44.7,0,1.0,39.0,0.0,1,1:19.8,0.0,22,23:50.0,+1:22.5,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
9,,BTGER11803198701,PEIFFER Arnd,GER,0+1,1,25:24.9,32,132,,+47.3,0,999.0,55.1,+16.1,25,1:34.9,+15.1,9,23:15.2,+47.7,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
10,,BTSUI10510198901,WEGER Benjamin,SUI,0+0,0,25:27.4,31,131,,+49.8,0,77.0,1:03.6,+24.6,82,1:45.9,+26.1,18,23:29.3,+1:01.8,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
11,,BTGER12403199001,DOLL Benedikt,GER,0+2,2,25:33.8,30,130,,+56.2,0,11.0,49.8,+10.8,3,1:28.1,+8.3,3,23:07.1,+39.6,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
12,,BTGER11302199301,NAWRATH Philipp,GER,0+1,1,25:42.2,29,,,+1:04.6,0,60.0,59.6,+20.6,48,1:39.6,+19.8,16,23:27.4,+59.9,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
13,,BTNOR12907198801,BOE Tarjei,NOR,0+2,2,25:43.1,28,128,,+1:05.5,0,24.0,52.4,+13.4,13,1:32.1,+12.3,8,23:15.1,+47.6,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
14,,BTLAT12705198801,RASTORGUJEVS Andrejs,LAT,0+1,1,25:49.5,27,127,,+1:11.9,0,78.0,1:03.7,+24.7,80,1:45.6,+25.8,17,23:28.7,+1:01.2,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
15,,BTAUT12302198301,EDER Simon,AUT,0+0,0,25:52.4,26,126,,+1:14.8,0,9.0,48.7,+9.7,5,1:29.1,+9.3,37,24:10.5,+1:43.0,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
16,,BTAUT10911198601,EBERHARD Julian,AUT,1+1,2,25:59.1,25,125,,+1:21.5,0,12.0,50.3,+11.3,14,1:32.3,+12.5,14,23:24.3,+56.8,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
17,,BTCRO10108198701,FAK Jakov,SLO,0+1,1,25:59.3,24,124,,+1:21.7,0,40.0,55.6,+16.6,44,1:38.6,+18.8,20,23:45.4,+1:17.9,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
17,,BTSLO10901198601,BAUER Klemen,SLO,0+0,0,25:59.3,24,124,,+1:21.7,0,999.0,51.0,+12.0,9,1:31.6,+11.8,41,24:15.2,+1:47.7,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
19,,BTRUS11302198801,GARANICHEV Evgenii,RUS,1+0,1,26:00.6,22,122,,+1:23.0,0,14.0,50.6,+11.6,11,1:31.8,+12.0,22,23:50.0,+1:22.5,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
20,,BTFRA10207199101,GUIGONNAT Antonin,FRA,0+1,1,26:01.8,21,,,+1:24.2,0,13.0,50.4,+11.4,16,1:32.6,+12.8,24,23:52.3,+1:24.8,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
21,,BTAUT11303198801,LANDERTINGER Dominik,AUT,0+1,1,26:02.7,20,120,,+1:25.1,0,57.0,58.8,+19.8,47,1:39.2,+19.4,21,23:46.0,+1:18.5,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
22,,BTUSA10806199501,DOHERTY Sean,USA,0+0,0,26:09.7,19,119,,+1:32.1,0,31.0,54.5,+15.5,26,1:35.0,+15.2,46,24:22.5,+1:55.0,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
23,,BTGER11911199101,KUEHN Johannes,GER,1+2,3,26:10.3,18,,,+1:32.7,0,68.0,1:00.7,+21.7,55,1:40.8,+21.0,6,23:11.5,+44.0,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
24,,BTFRA11107199501,JACQUELIN Emilien,FRA,1+0,1,26:11.1,17,,,+1:33.5,0,22.0,51.8,+12.8,14,1:32.3,+12.5,30,24:01.8,+1:34.3,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
25,,BTFIN10202199101,HIIDENSALO Olli,FIN,0+0,0,26:12.2,16,116,,+1:34.6,0,70.0,1:01.4,+22.4,78,1:45.5,+25.7,39,24:13.7,+1:46.2,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
26,,BTLTU12811199201,STROLIA Vytautas,LTU,0+0,0,26:15.1,15,115,,+1:37.5,0,65.0,1:00.5,+21.5,63,1:42.2,+22.4,44,24:20.0,+1:52.5,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
27,,BTITA10611198901,WINDISCH Dominik,ITA,1+2,3,26:17.4,14,114,,+1:39.8,0,56.0,58.7,+19.7,52,1:40.0,+20.2,13,23:21.0,+53.5,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
28,,BTBUL11606198701,ANEV Krasimir,BUL,1+0,1,26:19.9,13,113,,+1:42.3,0,53.0,58.2,+19.2,50,1:39.9,+20.1,31,24:03.8,+1:36.3,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
29,,BTSWE12803199701,SAMUELSSON Sebastian,SWE,0+3,3,26:21.6,12,112,,+1:44.0,0,74.0,1:02.3,+23.3,72,1:43.8,+24.0,12,23:17.5,+50.0,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
30,,BTCZE10801198801,KRUPCIK Tomas,CZE,1+0,1,26:26.3,11,111,,+1:48.7,0,50.0,57.5,+18.5,61,1:41.9,+22.1,35,24:08.9,+1:41.4,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
31,,BTNOR11205199201,CHRISTIANSEN Vetle Sjaastad,NOR,1+1,2,26:26.7,10,,,+1:49.1,0,999.0,50.9,+11.9,18,1:33.2,+13.4,26,23:53.8,+1:26.3,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
32,,BTFRA11305199201,FINELLO Jeremy,SUI,1+0,1,26:27.6,9,109,,+1:50.0,0,42.0,55.9,+16.9,34,1:36.1,+16.3,39,24:13.7,+1:46.2,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
33,,BTRUS11903198701,MALYSHKO Dmitry,RUS,2+0,2,26:28.5,8,108,,+1:50.9,0,4.0,48.3,+9.3,7,1:30.2,+10.4,29,23:59.5,+1:32.0,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
34,,BTUSA11705198901,NORDGREN Leif,USA,0+0,0,26:29.1,7,107,,+1:51.5,0,46.0,56.6,+17.6,45,1:38.7,+18.9,59,24:37.5,+2:10.0,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
35,,BTFIN12501199601,SEPPALA Tero,FIN,2+0,2,26:33.4,6,106,,+1:55.8,0,999.0,1:00.1,+21.1,67,1:42.7,+22.9,27,23:54.2,+1:26.7,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
36,,BTAUT13112199601,LEITNER Felix,AUT,0+1,1,26:34.1,5,,,+1:56.5,0,999.0,1:03.9,+24.9,83,1:46.6,+26.8,36,24:09.3,+1:41.8,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
37,,BTFIN11909199101,GRONMAN Tuomas,FIN,0+0,0,26:35.3,4,104,,+1:57.7,0,999.0,48.6,+9.6,20,1:34.0,+14.2,71,24:46.3,+2:18.8,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
38,,BTBUL11703198701,ILIEV Vladimir,BUL,1+2,3,26:37.2,3,103,,+1:59.6,0,999.0,1:01.8,+22.8,59,1:41.8,+22.0,19,23:34.2,+1:06.7,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
39,,BTSVK12308199001,HASILLA Tomas,SVK,0+0,0,26:37.4,2,102,,+1:59.8,0,999.0,55.1,+16.1,46,1:38.8,+19.0,71,24:46.3,+2:18.8,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
40,,BTBLR11507198801,CHEPELIN Vladimir,BLR,0+2,2,26:39.0,1,101,,+2:01.4,0,41.0,55.8,+16.8,28,1:35.1,+15.3,34,24:08.6,+1:41.1,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
41,,BTSWE10310199201,NELIN Jesper,SWE,1+1,2,26:39.6,,100,,+2:02.0,0,999.0,1:05.1,+26.1,78,1:45.5,+25.7,25,23:53.5,+1:26.0,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
42,,BTUKR11311199201,TKALENKO Ruslan,UKR,0+1,1,26:40.0,,99,,+2:02.4,0,43.0,56.2,+17.2,32,1:35.8,+16.0,52,24:29.0,+2:01.5,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
43,,BTITA12908199101,BORMOLINI Thomas,ITA,1+0,1,26:45.6,,98,,+2:08.0,0,47.0,57.2,+18.2,39,1:37.6,+17.8,54,24:32.7,+2:05.2,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
44,,BTCZE12301199101,KRCMAR Michal,CZE,1+1,2,26:46.2,,97,,+2:08.6,0,94.0,1:10.5,+31.5,91,1:52.1,+32.3,28,23:57.2,+1:29.7,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
45,,BTSUI12012198701,JAEGER Martin,SUI,0+2,2,26:47.3,,96,,+2:09.7,0,999.0,1:05.1,+26.1,71,1:43.6,+23.8,33,24:05.3,+1:37.8,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
46,,BTSUI12007199001,WIESTNER Serafin,SUI,0+2,2,26:48.7,,,,+2:11.1,0,29.0,54.3,+15.3,23,1:34.7,+14.9,38,24:13.4,+1:45.9,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
47,,BTKAZ11401199701,YEREMIN Roman,KAZ,1+0,1,26:50.7,,94,,+2:13.1,0,87.0,1:05.8,+26.8,84,1:47.5,+27.7,49,24:27.1,+1:59.6,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
48,,BTJPN10512199101,KOBONOKI Tsukasa,JPN,1+0,1,26:53.7,,93,,+2:16.1,0,83.0,1:04.1,+25.1,85,1:48.0,+28.2,51,24:27.9,+2:00.4,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
49,,BTSVK11005198301,KAZAR Matej,SVK,0+1,1,26:55.1,,92,,+2:17.5,0,49.0,57.4,+18.4,41,1:37.7,+17.9,62,24:40.2,+2:12.7,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
50,,BTCAN10611199001,GOW Scott,CAN,1+0,1,26:55.8,,91,,+2:18.2,0,23.0,51.9,+12.9,21,1:34.1,+14.3,65,24:42.8,+2:15.3,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
51,,BTRUS13103199301,ELISEEV Matvei,RUS,1+0,1,26:57.8,,,,+2:20.2,0,999.0,55.1,+16.1,37,1:36.5,+16.7,68,24:45.4,+2:17.9,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
52,,BTITA13009198901,HOFER Lukas,ITA,3+2,5,26:59.0,,89,,+2:21.4,0,82.0,1:04.0,+25.0,67,1:42.7,+22.9,10,23:15.3,+47.8,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
53,,BTROU10405199301,BUTA George,ROU,0+0,0,27:06.8,,88,,+2:29.2,0,58.0,58.9,+19.9,63,1:42.2,+22.4,78,25:10.8,+2:43.3,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
54,,BTSVK12508198701,OTCENAS Martin,SVK,1+0,1,27:10.3,,87,,+2:32.7,0,3.0,48.0,+9.0,4,1:29.0,+9.2,77,25:06.1,+2:38.6,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
55,,BTLTU10105199001,KAUKENAS Tomas,LTU,0+0,0,27:12.8,,86,,+2:35.2,0,25.0,52.7,+13.7,26,1:35.0,+15.2,89,25:25.3,+2:57.8,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
56,,BTBUL12703199201,GERDZHIKOV Dimitar,BUL,1+1,2,27:15.1,,85,,+2:37.5,0,999.0,1:00.1,+21.1,56,1:41.3,+21.5,55,24:35.4,+2:07.9,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
57,,BTPOL12008199101,GUZIK Grzegorz,POL,0+2,2,27:16.7,,84,,+2:39.1,0,34.0,54.9,+15.9,38,1:37.2,+17.4,61,24:38.2,+2:10.7,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
58,,BTUSA12803199201,BROWN Jake,USA,0+3,3,27:18.6,,83,,+2:41.0,0,88.0,1:07.4,+28.4,87,1:49.4,+29.6,32,24:04.3,+1:36.8,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
59,,BTJPN10710199201,OZAKI Kosuke,JPN,1+1,2,27:18.7,,82,,+2:41.1,0,76.0,1:03.2,+24.2,66,1:42.5,+22.7,56,24:35.6,+2:08.1,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
60,,BTJPN11705198801,TACHIZAKI Mikito,JPN,0+0,0,27:19.9,,81,,+2:42.3,0,999.0,56.3,+17.3,43,1:38.4,+18.6,90,25:27.6,+3:00.1,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
61,,BTCAN10112199501,MILLAR Aidan,CAN,1+0,1,27:21.1,,80,,+2:43.5,0,999.0,48.6,+9.6,6,1:30.1,+10.3,80,25:11.3,+2:43.8,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
62,,BTSLO12201199401,DOVZAN Miha,SLO,1+1,2,27:22.3,,79,,+2:44.7,0,999.0,50.9,+11.9,34,1:36.1,+16.3,69,24:46.1,+2:18.6,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
63,,BTLTU10806199101,DOMBROVSKI Karol,LTU,1+1,2,27:22.9,,78,,+2:45.3,0,75.0,1:02.4,+23.4,76,1:44.9,+25.1,60,24:37.6,+2:10.1,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
64,,BTMDA12209199601,USOV Mihail,MDA,1+0,1,27:24.9,,77,,+2:47.3,0,91.0,1:08.9,+29.9,89,1:50.5,+30.7,76,24:58.4,+2:30.9,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
65,,BTCZE12112199801,STVRTECKY Jakub,CZE,2+1,3,27:25.7,,76,,+2:48.1,0,999.0,1:03.9,+24.9,81,1:45.8,+26.0,42,24:18.8,+1:51.3,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
66,,BTSWE12407198901,LINDSTROEM Fredrik,SWE,1+2,3,27:27.2,,75,,+2:49.6,0,59.0,59.3,+20.3,42,1:38.2,+18.4,47,24:24.9,+1:57.4,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
67,,BTEST11909199201,ERMITS Kalev,EST,2+1,3,27:27.4,,74,,+2:49.8,0,33.0,54.8,+15.8,33,1:35.9,+16.1,50,24:27.8,+2:00.3,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
68,,BTEST10210199401,ZAHKNA Rene,EST,1+1,2,27:30.4,,73,,+2:52.8,0,52.0,58.0,+19.0,69,1:42.9,+23.1,64,24:42.5,+2:15.0,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
69,,BTBLR11005199301,YALIOTNAU Raman,BLR,2+1,3,27:39.7,,72,,+3:02.1,0,55.0,58.6,+19.6,65,1:42.4,+22.6,53,24:30.7,+2:03.2,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
70,,BTPOL10104198801,SZCZUREK Lukasz,POL,0+2,2,27:41.6,,71,,+3:04.0,0,999.0,1:00.6,+21.6,61,1:41.9,+22.1,75,24:56.8,+2:29.3,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
71,,BTFRA11111199101,CLAUDE Florent,BEL,1+2,3,27:43.6,,70,,+3:06.0,0,92.0,1:09.1,+30.1,92,1:52.7,+32.9,48,24:26.3,+1:58.8,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
72,,BTBUL10109199301,SINAPOV Anton,BUL,1+2,3,27:45.4,,,,+3:07.8,0,26.0,53.5,+14.5,39,1:37.6,+17.8,57,24:36.7,+2:09.2,BT1819SWRLCH__SMSP,BT1819SWRLCH__,Oestersund,Men 10km Sprint,2019-03-09,1819,Male
