Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
99,,BTKOR10302199501,CHOI Dujin,KOR,0+1,1,29:41.3,,23,,+4:28.3,0,39.0,52.3,+10.1,64.0,1:32.7,+14.4,104.0,27:22.0,+4:13.6,BT2223SWRLCP09SMSP,BT2223SWRLCP09,Oslo Holmenkollen,Men 10km Sprint,2023-03-16,2223,Male
100,,BTBUL10109199301,SINAPOV Anton,BUL,1+3,4,29:53.7,,21,,+4:40.7,0,58.0,56.2,+14.0,79.0,1:35.4,+17.1,88.0,26:14.8,+3:06.4,BT2223SWRLCP09SMSP,BT2223SWRLCP09,Oslo Holmenkollen,Men 10km Sprint,2023-03-16,2223,Male
101,,BTPOL10406199801,SKORUSA Wojciech,POL,2+1,3,30:00.9,,19,,+4:47.9,0,107.0,1:17.4,+35.2,105.0,1:55.3,+37.0,98.0,26:38.5,+3:30.1,BT2223SWRLCP09SMSP,BT2223SWRLCP09,Oslo Holmenkollen,Men 10km Sprint,2023-03-16,2223,Male
102,,BTGRE12406199301,ANGELIS Apostolos,GRE,1+1,2,30:14.5,,17,,+5:01.5,0,82.0,1:01.5,+19.3,98.0,1:42.5,+24.2,103.0,27:17.2,+4:08.8,BT2223SWRLCP09SMSP,BT2223SWRLCP09,Oslo Holmenkollen,Men 10km Sprint,2023-03-16,2223,Male
103,,BTCHN12602199601,YAN Xingyuan,CHN,1+1,2,30:19.4,,15,,+5:06.4,0,95.0,1:04.1,+21.9,93.0,1:40.9,+22.6,107.0,27:35.0,+4:26.6,BT2223SWRLCP09SMSP,BT2223SWRLCP09,Oslo Holmenkollen,Men 10km Sprint,2023-03-16,2223,Male
104,,BTJPN13010199801,OJIMA Kiyomasa,JPN,0+4,4,30:20.9,,13,,+5:07.9,0,106.0,1:16.5,+34.3,106.0,1:57.6,+39.3,91.0,26:23.2,+3:14.8,BT2223SWRLCP09SMSP,BT2223SWRLCP09,Oslo Holmenkollen,Men 10km Sprint,2023-03-16,2223,Male
105,,BTCHN10108200201,MA Guoqiang,CHN,0+3,3,30:42.1,,11,,+5:29.1,0,93.0,1:03.9,+21.7,101.0,1:43.9,+25.6,106.0,27:25.2,+4:16.8,BT2223SWRLCP09SMSP,BT2223SWRLCP09,Oslo Holmenkollen,Men 10km Sprint,2023-03-16,2223,Male
106,,BTJPN11305199101,KODAMA Shohei,JPN,1+3,4,30:46.9,,9,,+5:33.9,0,91.0,1:03.0,+20.8,90.0,1:38.7,+20.4,102.0,27:12.2,+4:03.8,BT2223SWRLCP09SMSP,BT2223SWRLCP09,Oslo Holmenkollen,Men 10km Sprint,2023-03-16,2223,Male
107,,BTJPN12112200001,NAGAOKA Keita,JPN,2+2,4,30:55.8,,,,+5:42.8,0,49.0,53.7,+11.5,62.0,1:31.9,+13.6,105.0,27:23.1,+4:14.7,BT2223SWRLCP09SMSP,BT2223SWRLCP09,Oslo Holmenkollen,Men 10km Sprint,2023-03-16,2223,Male
,DNF,BTITA10506200101,ZENI Elia,ITA,0+2,2,,,,,,0,83.0,1:01.7,+19.5,87.0,1:38.3,+20.0,,,,BT2223SWRLCP09SMSP,BT2223SWRLCP09,Oslo Holmenkollen,Men 10km Sprint,2023-03-16,2223,Male
,DNS,BTCRO10401199501,CRNKOVIC Kresimir,CRO,,,,,,,,0,,,,,,,,,,BT2223SWRLCP09SMSP,BT2223SWRLCP09,Oslo Holmenkollen,Men 10km Sprint,2023-03-16,2223,Male
1,,BTNOR11605199301,BOE Johannes Thingnes,NOR,0+0+1+0,1,32:34.0,90,,yr,0.0,0,29.0,1:49.7,+23.3,25.0,2:54.1,+18.6,9.0,28:38.8,+21.6,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
2,,BTFRA11608199201,FILLON MAILLET Quentin,FRA,0+0+0+0,0,33:06.7,75,,,+32.7,399,5.0,1:35.8,+9.4,7.0,2:41.5,+6.0,16.0,28:49.8,+32.6,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
3,,BTNOR12002199701,LAEGREID Sturla Holm,NOR,0+0+0+1,1,33:23.1,60,,,+49.1,336,9.0,1:38.6,+12.2,6.0,2:41.3,+5.8,20.0,28:54.8,+37.6,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
4,,BTGER12403199001,DOLL Benedikt,GER,0+1+1+0,2,33:29.3,50,,,+55.3,203,18.0,1:44.2,+17.8,9.0,2:45.6,+10.1,17.0,28:50.9,+33.7,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
5,,BTFRA12212199401,CLAUDE Fabien,FRA,1+0+0+0,1,33:34.4,45,,,+1:00.4,609,14.0,1:41.6,+15.2,16.0,2:49.6,+14.1,3.0,28:22.1,+4.9,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
6,,BTSUI10103200001,HARTWEG Niklas,SUI,0+0+0+0,0,33:42.1,40,,,+1:08.1,770,2.0,1:30.4,+4.0,1.0,2:35.5,0.0,11.0,28:43.2,+26.0,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
7,,BTSWE10809199501,PONSILUOMA Martin,SWE,3+0+1+0,4,33:53.5,36,,,+1:19.5,168,12.0,1:41.1,+14.7,11.0,2:47.0,+11.5,6.0,28:34.5,+17.3,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
8,,BTAUT12302198301,EDER Simon,AUT,1+0+0+0,1,33:59.1,34,,,+1:25.1,518,3.0,1:31.2,+4.8,5.0,2:41.2,+5.7,28.0,29:07.1,+49.9,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
9,,BTCZE12301199101,KRCMAR Michal,CZE,0+0+1+0,1,34:01.5,32,,,+1:27.5,490,36.0,1:53.1,+26.7,33.0,2:56.9,+21.4,22.0,28:58.2,+41.0,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
10,,BTFIN12501199601,SEPPALA Tero,FIN,0+1+0+1,2,34:01.8,31,,,+1:27.8,651,8.0,1:38.5,+12.1,12.0,2:47.5,+12.0,2.0,28:20.0,+2.8,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
11,,BTITA10504200001,GIACOMEL Tommaso,ITA,0+0+1+1,2,34:01.9,30,,b,+1:27.9,532,25.0,1:48.3,+21.9,8.0,2:44.9,+9.4,10.0,28:43.0,+25.8,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
12,,BTNOR12907198801,BOE Tarjei,NOR,0+0+0+2,2,34:12.4,29,,,+1:38.4,630,28.0,1:49.6,+23.2,29.0,2:55.3,+19.8,4.0,28:31.6,+14.4,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
13,,BTCRO10108198701,FAK Jakov,SLO,0+1+0+0,1,34:39.4,28,,,+2:05.4,567,24.0,1:48.2,+21.8,41.0,3:00.1,+24.6,37.0,29:21.2,+1:04.0,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
14,,BTGER11302199301,NAWRATH Philipp,GER,0+0+1+1,2,34:40.3,27,,,+2:06.3,462,57.0,2:12.9,+46.5,52.0,3:13.0,+37.5,23.0,29:00.1,+42.9,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
15,,BTNOR12305199701,DALE-SKJEVDAL Johannes,NOR,1+1+1+0,3,34:41.2,26,,,+2:07.2,560,16.0,1:43.7,+17.3,19.0,2:51.9,+16.4,12.0,28:46.5,+29.3,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
16,,BTAUT11012199101,KOMATZ David,AUT,2+0+0+0,2,34:41.5,25,,,+2:07.5,637,51.0,2:03.0,+36.6,47.0,3:07.6,+32.1,13.0,28:46.8,+29.6,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
17,,BTSWE12403199201,FEMLING Peppe,SWE,0+0+0+0,0,34:43.8,24,,,+2:09.8,980,11.0,1:40.0,+13.6,12.0,2:47.5,+12.0,27.0,29:03.5,+46.3,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
18,,BTLAT12705198801,RASTORGUJEVS Andrejs,LAT,2+1+2+1,6,34:48.7,23,,,+2:14.7,329,4.0,1:33.0,+6.6,3.0,2:40.6,+5.1,5.0,28:34.0,+16.8,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
19,,BTUSA10806199501,DOHERTY Sean,USA,1+1+0+0,2,34:50.1,22,,,+2:16.1,700,43.0,1:55.6,+29.2,36.0,2:59.2,+23.7,15.0,28:49.7,+32.5,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
20,,BTGER10103199301,REES Roman,GER,1+0+1+0,2,34:59.5,21,,,+2:25.5,595,40.0,1:54.0,+27.6,44.0,3:02.7,+27.2,30.0,29:09.6,+52.4,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
21,,BTGER10607199401,FRATZSCHER Lucas,GER,0+1+1+1,3,35:10.4,20,,,+2:36.4,693,34.0,1:51.1,+24.7,14.0,2:48.6,+13.1,24.0,29:00.2,+43.0,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
22,,BTFIN10912200001,INVENIUS Otto,FIN,1+0+2+1,4,35:10.5,19,,,+2:36.5,525,21.0,1:45.5,+19.1,23.0,2:53.8,+18.3,19.0,28:53.8,+36.6,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
23,,BTFRA10207199101,GUIGONNAT Antonin,FRA,2+0+0+1,3,35:13.3,18,,,+2:39.3,532,44.0,1:58.0,+31.6,46.0,3:06.4,+30.9,26.0,29:02.9,+45.7,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
24,,BTCZE10202200001,MIKYSKA Tomas,CZE,1+0+1+0,2,35:14.6,17,,,+2:40.6,819,22.0,1:45.9,+19.5,24.0,2:53.9,+18.4,21.0,28:57.1,+39.9,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
25,,BTSLO11702200001,VIDMAR Anton,SLO,2+1+0+1,4,35:21.7,16,,,+2:47.7,539,31.0,1:50.1,+23.7,18.0,2:51.8,+16.3,29.0,29:08.6,+51.4,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
26,,BTNOR10509199701,STROEMSHEIM Endre,NOR,0+2+0+1,3,35:38.3,15,,,+3:04.3,966,10.0,1:39.2,+12.8,4.0,2:41.0,+5.5,14.0,28:49.0,+31.8,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
27,,BTGER11106199601,ZOBEL David,GER,0+1+1+1,3,35:40.1,14,,,+3:06.1,693,41.0,1:54.1,+27.7,36.0,2:59.2,+23.7,34.0,29:14.8,+57.6,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
28,,BTROU11705200001,COLTEA George,ROU,0+2+1+1,4,35:40.3,13,,,+3:06.3,721,36.0,1:53.1,+26.7,35.0,2:58.5,+23.0,18.0,28:51.7,+34.5,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
29,,BTBUL11703198701,ILIEV Vladimir,BUL,0+1+1+1,3,35:40.6,12,,,+3:06.6,791,32.0,1:50.4,+24.0,32.0,2:56.3,+20.8,25.0,29:00.7,+43.5,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
30,,BTFIN10202199101,HIIDENSALO Olli,FIN,0+1+0+1,2,35:40.9,11,,,+3:06.9,812,36.0,1:53.1,+26.7,40.0,2:59.9,+24.4,35.0,29:16.4,+59.2,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
31,,BTCAN10310199801,RUNNALLS Adam,CAN,0+0+0+2,2,35:48.3,10,,,+3:14.3,686,1.0,1:26.4,0.0,2.0,2:39.3,+3.8,48.0,30:01.3,+1:44.1,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
32,,BTNOR11205199201,CHRISTIANSEN Vetle Sjaastad,NOR,1+1+1+1,4,35:51.5,9,,,+3:17.5,434,26.0,1:48.4,+22.0,26.0,2:54.3,+18.8,45.0,29:48.4,+1:31.2,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
33,,BTNOR11108199801,SOERUM Vebjoern,NOR,2+1+2+1,6,36:01.3,8,,,+3:27.3,658,23.0,1:48.1,+21.7,31.0,2:56.2,+20.7,7.0,28:38.3,+21.1,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
34,,BTLTU12811199201,STROLIA Vytautas,LTU,0+0+1+0,1,36:04.8,7,,,+3:30.8,1015,30.0,1:49.8,+23.4,27.0,2:54.8,+19.3,42.0,29:43.1,+1:25.9,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
35,,BTCZE12112199801,STVRTECKY Jakub,CZE,1+0+0+4,5,36:13.7,6,,,+3:39.7,1050,27.0,1:49.5,+23.1,33.0,2:56.9,+21.4,1.0,28:17.2,0.0,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
36,,BTSUI11901199801,STALDER Sebastian,SUI,0+1+2+0,3,36:17.9,5,,,+3:43.9,735,7.0,1:38.2,+11.8,15.0,2:49.0,+13.5,46.0,29:53.3,+1:36.1,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
37,,BTUKR13004198701,PRYMA Artem,UKR,1+1+1+0,3,36:23.9,4,,,+3:49.9,1043,6.0,1:36.3,+9.9,17.0,2:51.5,+16.0,33.0,29:14.4,+57.2,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
38,,BTFRA12906200101,PERROT Eric,FRA,2+0+0+1,3,36:39.6,3,,,+4:05.6,1036,45.0,1:58.7,+32.3,39.0,2:59.6,+24.1,38.0,29:25.1,+1:07.9,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
39,,BTUKR11712199601,DUDCHENKO Anton,UKR,0+0+0+0,0,36:47.8,2,,,+4:13.8,1120,39.0,1:53.9,+27.5,43.0,3:01.7,+26.2,53.0,30:28.8,+2:11.6,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
40,,BTNOR10811200101,HEDEGART Einar,NOR,2+0+1+0,3,36:51.9,1,,,+4:17.9,700,56.0,2:11.3,+44.9,54.0,3:17.2,+41.7,51.0,30:11.2,+1:54.0,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
41,,BTUSA12803199201,BROWN Jake,USA,2+2+0+1,5,36:53.4,,,,+4:19.4,770,52.0,2:05.1,+38.7,51.0,3:12.7,+37.2,32.0,29:11.2,+54.0,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
42,,BTBEL12410199101,LANGER Thierry,BEL,2+1+1+0,4,37:05.8,,,,+4:31.8,980,35.0,1:52.5,+26.1,42.0,3:00.9,+25.4,40.0,29:34.4,+1:17.2,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
43,,BTSWE10310199201,NELIN Jesper,SWE,1+1+0+2,4,37:13.7,,,,+4:39.7,1043,47.0,2:00.3,+33.9,53.0,3:15.4,+39.9,36.0,29:18.1,+1:00.9,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
44,,BTITA12703199701,CAPPELLARI Daniele,ITA,0+0+1+0,1,37:14.0,,,,+4:40.0,1092,15.0,1:42.8,+16.4,10.0,2:46.5,+11.0,54.0,30:49.7,+2:32.5,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
45,,BTUSA12108200101,GERMAIN Maxime,USA,2+1+1+0,4,37:15.2,,,,+4:41.2,994,20.0,1:44.9,+18.5,30.0,2:55.4,+19.9,44.0,29:47.0,+1:29.8,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
46,,BTCZE11802199401,VACLAVIK Adam,CZE,1+3+1+1,6,37:18.1,,,,+4:44.1,854,49.0,2:01.0,+34.6,49.0,3:09.1,+33.6,31.0,29:10.2,+53.0,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
47,,BTRUS13006199501,SHAMAEV Dmitrii,ROU,1+0+0+2,3,37:18.7,,,,+4:44.7,1092,17.0,1:44.0,+17.6,20.0,2:52.4,+16.9,49.0,30:01.5,+1:44.3,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
48,,BTRUS11207198801,MAGAZEEV Pavel,MDA,3+1+0+3,7,37:35.0,,,,+5:01.0,875,53.0,2:08.2,+41.8,57.0,3:19.3,+43.8,8.0,28:38.7,+21.5,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
49,,BTSUI12007199001,WIESTNER Serafin,SUI,1+0+0+4,5,37:38.8,,,,+5:04.8,952,54.0,2:09.8,+43.4,55.0,3:18.2,+42.7,39.0,29:28.7,+1:11.5,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
50,,BTGER11911199101,KUEHN Johannes,GER,1+2+3+3,9,37:42.3,,,,+5:08.3,392,42.0,1:54.4,+28.0,38.0,2:59.4,+23.9,41.0,29:41.3,+1:24.1,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
51,,BTEST11405199901,SIIMER Kristo,EST,1+3+1+0,5,37:43.3,,,,+5:09.3,966,50.0,2:01.1,+34.7,45.0,3:04.7,+29.2,43.0,29:46.9,+1:29.7,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
52,,BTGER10811199401,HORN Philipp,GER,2+2+1+1,6,37:48.6,,,,+5:14.6,679,48.0,2:00.9,+34.5,50.0,3:10.0,+34.5,47.0,29:57.4,+1:40.2,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
53,,BTUKR10908199701,TSYMBAL Bogdan,UKR,1+1+2+1,5,38:16.4,,,,+5:42.4,973,33.0,1:50.8,+24.4,28.0,2:55.0,+19.5,52.0,30:16.5,+1:59.3,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
54,,BTFIN10108199701,RANTA Jaakko,FIN,0+3+1+0,4,38:21.4,,,,+5:47.4,994,18.0,1:44.2,+17.8,22.0,2:53.2,+17.7,55.0,30:50.6,+2:33.4,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
55,,BTSWE11008199501,BRANDT Oskar,SWE,1+0+2+1,4,38:36.4,,,,+6:02.4,1113,46.0,1:59.1,+32.7,48.0,3:08.2,+32.7,50.0,30:10.8,+1:53.6,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
56,,BTLAT12305200101,BIRKENTALS Renars,LAT,1+0+2+0,3,38:47.3,,,,+6:13.3,1169,55.0,2:10.3,+43.9,56.0,3:19.0,+43.5,56.0,30:56.1,+2:38.9,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
57,,BTCZE11302200101,MARECEK Jonas,CZE,2+2+0+0,4,38:58.1,,,,+6:24.1,1050,13.0,1:41.5,+15.1,21.0,2:53.0,+17.5,57.0,31:27.0,+3:09.8,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
,DNS,BTCAN12803199301,GOW Christian,CAN,,,,,,,,798,,,,,,,,,,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
,DNS,BTGER13012199601,STRELOW Justus,GER,,,,,,,,812,,,,,,,,,,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
,DNS,BTRUS10302198801,LAPSHIN Timofei,KOR,,,,,,,,1183,,,,,,,,,,BT2223SWRLCP09SMPU,BT2223SWRLCP09,Oslo Holmenkollen,Men 12.5km Pursuit,2023-03-18,2223,Male
1,,BTGER22010198801,HERRMANN-WICK Denise,GER,0+0,0,21:06.5,90,160,r,0.0,0,75.0,1:01.2,+17.7,62.0,1:34.7,+15.9,2.0,19:13.1,+11.9,BT2223SWRLCP09SWSP,BT2223SWRLCP09,Oslo Holmenkollen,Women 7.5km Sprint,2023-03-18,2223,Female
2,,BTSWE20211199501,OEBERG Hanna,SWE,0+0,0,21:10.0,75,154,,+3.5,0,38.0,55.4,+11.9,26.0,1:28.7,+9.9,3.0,19:23.0,+21.8,BT2223SWRLCP09SWSP,BT2223SWRLCP09,Oslo Holmenkollen,Women 7.5km Sprint,2023-03-18,2223,Female
3,,BTSWE23103199501,MAGNUSSON Anna,SWE,0+0,0,21:39.6,60,148,,+33.1,0,25.0,53.6,+10.1,22.0,1:28.5,+9.7,14.0,19:51.3,+50.1,BT2223SWRLCP09SWSP,BT2223SWRLCP09,Oslo Holmenkollen,Women 7.5km Sprint,2023-03-18,2223,Female
4,,BTFRA20211199501,CHEVALIER Chloe,FRA,0+0,0,21:39.9,50,143,,+33.4,0,68.0,59.9,+16.4,67.0,1:36.0,+17.2,11.0,19:44.3,+43.1,BT2223SWRLCP09SWSP,BT2223SWRLCP09,Oslo Holmenkollen,Women 7.5km Sprint,2023-03-18,2223,Female
5,,BTFRA20910199601,SIMON Julia,FRA,0+1,1,21:45.8,45,140,y,+39.3,0,17.0,52.2,+8.7,7.0,1:25.4,+6.6,7.0,19:37.7,+36.5,BT2223SWRLCP09SWSP,BT2223SWRLCP09,Oslo Holmenkollen,Women 7.5km Sprint,2023-03-18,2223,Female
6,,BTCZE23105200001,VOBORNIKOVA Tereza,CZE,0+0,0,21:49.2,40,138,,+42.7,0,41.0,55.9,+12.4,49.0,1:32.4,+13.6,23.0,19:57.8,+56.6,BT2223SWRLCP09SWSP,BT2223SWRLCP09,Oslo Holmenkollen,Women 7.5km Sprint,2023-03-18,2223,Female
7,,BTITA20402199501,VITTOZZI Lisa,ITA,1+0,1,21:49.8,36,136,,+43.3,0,14.0,51.4,+7.9,18.0,1:28.0,+9.2,9.0,19:39.0,+37.8,BT2223SWRLCP09SWSP,BT2223SWRLCP09,Oslo Holmenkollen,Women 7.5km Sprint,2023-03-18,2223,Female
8,,BTGER21606199601,HETTICH-WALZ Janina,GER,0+0,0,21:50.2,34,134,,+43.7,0,11.0,51.0,+7.5,6.0,1:25.0,+6.2,26.0,20:04.2,+1:03.0,BT2223SWRLCP09SWSP,BT2223SWRLCP09,Oslo Holmenkollen,Women 7.5km Sprint,2023-03-18,2223,Female
9,,BTFRA21202199301,CHEVALIER-BOUCHET Anais,FRA,1+1,2,22:05.4,32,132,,+58.9,0,41.0,55.9,+12.4,32.0,1:29.3,+10.5,5.0,19:28.5,+27.3,BT2223SWRLCP09SWSP,BT2223SWRLCP09,Oslo Holmenkollen,Women 7.5km Sprint,2023-03-18,2223,Female
10,,BTCZE20301199701,DAVIDOVA Marketa,CZE,1+1,2,22:05.6,31,131,,+59.1,0,52.0,57.3,+13.8,51.0,1:32.7,+13.9,4.0,19:25.8,+24.6,BT2223SWRLCP09SWSP,BT2223SWRLCP09,Oslo Holmenkollen,Women 7.5km Sprint,2023-03-18,2223,Female
11,,BTFIN20812199401,MINKKINEN Suvi,FIN,0+0,0,22:06.9,30,130,,+1:00.4,0,18.0,52.4,+8.9,13.0,1:26.5,+7.7,38.0,20:20.4,+1:19.2,BT2223SWRLCP09SWSP,BT2223SWRLCP09,Oslo Holmenkollen,Women 7.5km Sprint,2023-03-18,2223,Female
12,,BTNOR20601199501,KNOTTEN Karoline Offigstad,NOR,0+0,0,22:07.2,29,129,,+1:00.7,0,5.0,48.3,+4.8,2.0,1:21.7,+2.9,45.0,20:24.9,+1:23.7,BT2223SWRLCP09SWSP,BT2223SWRLCP09,Oslo Holmenkollen,Women 7.5km Sprint,2023-03-18,2223,Female
13,,BTAUT20501200101,GANDLER Anna,AUT,1+0,1,22:09.7,28,128,,+1:03.2,0,16.0,52.1,+8.6,31.0,1:29.2,+10.4,21.0,19:56.8,+55.6,BT2223SWRLCP09SWSP,BT2223SWRLCP09,Oslo Holmenkollen,Women 7.5km Sprint,2023-03-18,2223,Female
